Timestamp,Location,Provider,Service_Type,api_calls,clouds,distance_max,distance_mean,distance_min,humidity,price_max,price_mean,price_min,rain,surge_max,surge_mean,surge_min,temp,wind
2018-11-26 06:00:00+00:00,Financial District,Uber,Black,14.0,0.9906666666666668,4.48,2.325714285714286,0.39,0.8933333333333333,32.5,21.071428571428573,15.0,0.0,1.0,1.0,1.0,41.42933333333333,1.4206666666666663
2018-11-26 07:00:00+00:00,Financial District,Uber,Black,8.0,0.955,6.83,3.70625,0.39,0.8875,40.5,27.375,15.0,0.0,1.0,1.0,1.0,42.315,1.8975
2018-11-26 08:00:00+00:00,Financial District,Uber,Black,,,,,,,39.5,24.6125,15.0,,,,,,
2018-11-26 09:00:00+00:00,Financial District,Uber,Black,10.0,1.0,5.7,2.309,0.39,0.895,38.5,21.85,15.0,0.0,1.0,1.0,1.0,41.895,1.23
2018-11-26 10:00:00+00:00,Financial District,Uber,Black,5.0,0.995,7.46,4.41,1.25,0.94,37.5,29.9,16.0,0.0,1.0,1.0,1.0,40.545,1.885
2018-11-26 11:00:00+00:00,Financial District,Uber,Black,7.0,0.955,5.7,2.717142857142857,0.39,0.97,36.5,22.5,15.0,0.0,1.0,1.0,1.0,38.71,2.41
2018-11-26 12:00:00+00:00,Financial District,Uber,Black,15.0,0.94,7.46,2.650666666666667,0.39,0.895,36.0,22.566666666666663,15.0,0.0,1.0,1.0,1.0,41.73,2.905
2018-11-26 13:00:00+00:00,Financial District,Uber,Black,12.0,0.905,7.46,3.040833333333333,0.39,0.91,38.5,24.125,15.0,0.0036,1.0,1.0,1.0,41.995,3.57
2018-11-26 14:00:00+00:00,Financial District,Uber,Black,16.0,0.905,4.73,1.9193750000000005,0.39,0.915,45.5,20.59375,15.0,0.0030499999999999,1.0,1.0,1.0,42.650000000000006,3.02
2018-11-26 15:00:00+00:00,Financial District,Uber,Black,13.0,0.93,7.46,3.5215384615384617,0.39,0.895,39.5,26.96153846153846,15.0,0.0,1.0,1.0,1.0,43.89,4.27
2018-11-26 16:00:00+00:00,Financial District,Uber,Black,14.0,0.92,7.46,2.341428571428572,0.39,0.865,38.0,21.785714285714285,15.0,0.0,1.0,1.0,1.0,45.18,5.17
2018-11-26 17:00:00+00:00,Financial District,Uber,Black,14.0,0.99,7.46,2.0471428571428576,0.39,0.855,37.5,19.892857142857142,15.0,0.0,1.0,1.0,1.0,45.52,6.38
2018-11-26 18:00:00+00:00,Financial District,Uber,Black,9.0,0.98,5.7,2.351111111111111,0.39,0.875,38.5,21.666666666666668,15.0,0.0,1.0,1.0,1.0,45.315,5.115
2018-11-26 19:00:00+00:00,Financial District,Uber,Black,9.0,0.94,6.83,3.688888888888889,0.39,0.815,43.0,27.5,15.0,0.0,1.0,1.0,1.0,46.515,8.3
2018-11-26 20:00:00+00:00,Financial District,Uber,Black,17.0,0.93,5.56,2.206470588235294,0.39,0.815,33.0,21.558823529411764,15.0,0.0,1.0,1.0,1.0,45.83,8.815
2018-11-26 21:00:00+00:00,Financial District,Uber,Black,7.0,0.955,4.73,2.5885714285714285,0.39,0.83,34.0,23.5,15.0,0.00015,1.0,1.0,1.0,45.290000000000006,9.42
2018-11-26 22:00:00+00:00,Financial District,Uber,Black,13.0,0.98,5.56,3.762307692307692,1.21,0.8459999999999999,64.5,28.692307692307693,15.0,0.0212,1.0,1.0,1.0,45.408,8.936
2018-11-26 23:00:00+00:00,Financial District,Uber,Black,29.0,0.98,7.46,2.9117241379310346,0.39,0.85,42.0,24.13793103448276,15.0,0.0715,1.0,1.0,1.0,45.31,9.72
2018-11-27 00:00:00+00:00,Financial District,Uber,Black,26.0,0.98,7.46,3.084230769230769,0.39,0.87375,47.5,25.0,15.0,0.1572125,1.0,1.0,1.0,44.87250000000001,10.64625
2018-11-27 01:00:00+00:00,Financial District,Uber,Black,31.0,0.9925,7.46,2.664193548387097,0.39,0.88,38.5,22.35483870967742,15.0,0.347275,1.0,1.0,1.0,44.7175,11.57
2018-11-27 02:00:00+00:00,Financial District,Uber,Black,20.0,0.995,7.46,3.1665000000000005,0.39,0.89,40.5,24.4,15.0,0.14135,1.0,1.0,1.0,44.25,12.685
2018-11-27 03:00:00+00:00,Financial District,Uber,Black,14.0,0.995,7.46,2.7950000000000004,0.39,0.875,38.0,23.535714285714285,15.0,0.1848,1.0,1.0,1.0,44.900000000000006,14.195
2018-11-27 04:00:00+00:00,Financial District,Uber,Black,26.0,1.0,7.46,2.2665384615384623,0.39,0.885,39.5,21.884615384615383,15.0,0.0417,1.0,1.0,1.0,45.165,16.265
2018-11-27 05:00:00+00:00,Financial District,Uber,Black,29.0,1.0,7.46,3.332413793103449,0.39,0.89,42.0,26.05172413793104,15.0,0.0321666666666666,1.0,1.0,1.0,44.03666666666666,12.910000000000002
2018-11-27 06:00:00+00:00,Financial District,Uber,Black,23.0,1.0,7.46,2.842608695652173,0.39,0.905,38.5,23.847826086956523,15.0,0.019,1.0,1.0,1.0,43.625,10.47
2018-11-27 07:00:00+00:00,Financial District,Uber,Black,34.0,1.0,7.46,3.0249999999999995,0.39,0.9,42.0,24.352941176470587,15.0,0.0104999999999999,1.0,1.0,1.0,44.245000000000005,11.739999999999998
2018-11-27 08:00:00+00:00,Financial District,Uber,Black,14.0,1.0,7.46,2.920000000000001,0.39,0.92,42.5,23.75,15.0,0.00815,1.0,1.0,1.0,43.805,9.48
2018-11-27 09:00:00+00:00,Financial District,Uber,Black,20.0,1.0,5.56,2.4765,0.39,0.925,38.5,23.0,15.0,0.01265,1.0,1.0,1.0,44.705,7.915
2018-11-27 10:00:00+00:00,Financial District,Uber,Black,18.0,0.99,5.7,3.015000000000001,0.39,0.93,35.0,24.55555555555556,15.0,0.01885,1.0,1.0,1.0,45.71,6.3
2018-11-27 11:00:00+00:00,Financial District,Uber,Black,19.0,0.975,7.46,2.894736842105264,0.39,0.935,43.5,24.76315789473684,15.0,0.0,1.0,1.0,1.0,45.735,3.47
2018-11-27 12:00:00+00:00,Financial District,Uber,Black,22.0,0.985,7.46,2.6340909090909097,0.39,0.91,39.5,22.454545454545453,15.0,0.0,1.0,1.0,1.0,45.91,3.35
