date,value
1980-01,12.0
1980-02,4.0
1980-03,8.0
1980-04,8.0
1980-05,0.0
1980-06,0.0
1980-07,5.0
1980-08,28.0
1980-09,4.0
1980-10,0.0
1980-11,0.0
1980-12,4.0
1981-01,0.0
1981-02,0.0
1981-03,4.0
1981-04,8.0
1981-05,12.0
1981-06,16.0
1981-07,12.0
1981-08,40.0
1981-09,4.0
1981-10,20.0
1981-11,8.0
1981-12,44.0
1982-01,40.0
1982-02,16.0
1982-03,12.0
1982-04,44.0
1982-05,24.0
1982-06,32.0
1982-07,40.0
1982-08,28.0
1982-09,20.0
1982-10,44.0
1982-11,20.0
1982-12,32.0
1983-01,28.0
1983-02,28.0
1983-03,24.0
1983-04,19.0
1983-05,26.0
1983-06,4.0
1983-07,28.0
1983-08,8.0
1983-09,32.0
1983-10,12.0
1983-11,24.0
1983-12,76.0
1984-01,28.0
1984-02,17.0
1984-03,20.0
1984-04,32.0
1984-05,11.0
1984-06,16.0
1984-07,60.0
1984-08,20.0
1984-09,16.0
1984-10,64.0
1984-11,25.0
1984-12,92.0
1985-01,52.0
1985-02,21.0
1985-03,48.0
1985-04,11.0
1985-05,33.0
1985-06,32.0
1985-07,48.0
1985-08,44.0
1985-09,64.0
1985-10,39.0
1985-11,87.0
1985-12,72.0
1986-01,68.0
1986-02,45.0
1986-03,96.0
1986-04,73.0
1986-05,46.0
1986-06,44.0
1986-07,97.0
1986-08,42.0
1986-09,52.0
1986-10,73.0
1986-11,53.0
1986-12,136.0
1987-01,68.0
1987-02,80.0
1987-03,40.0
1987-04,90.0
1987-05,84.0
1987-06,86.0
1987-07,48.0
1987-08,108.0
1987-09,85.0
1987-10,84.0
1987-11,86.0
1987-12,159.0
1988-01,167.0
1988-02,86.0
1988-03,82.0
1988-04,72.0
1988-05,64.0
1988-06,100.0
1988-07,101.0
1988-08,101.0
1988-09,76.0
1988-10,73.0
1988-11,74.0
1988-12,158.0
1989-01,149.0
1989-02,100.0
1989-03,121.0
1989-04,93.0
1989-05,105.0
1989-06,81.0
1989-07,162.0
1989-08,164.0
1989-09,80.0
1989-10,123.0
1989-11,94.0
1989-12,357.0
1990-01,219.0
1990-02,257.0
1990-03,74.0
1990-04,152.0
1990-05,130.0
1990-06,100.0
1990-07,361.0
1990-08,222.0
1990-09,152.0
1990-10,185.0
1990-11,181.0
1990-12,604.0
1991-01,498.0
1991-02,138.0
1991-03,249.0
1991-04,201.0
1991-05,256.0
1991-06,292.0
1991-07,484.0
1991-08,336.0
1991-09,206.0
1991-10,316.0
1991-11,215.0
1991-12,703.0
1992-01,756.0
1992-02,299.0
1992-03,215.0
1992-04,289.0
1992-05,311.0
1992-06,299.0
1992-07,612.0
1992-08,375.0
1992-09,163.0
1992-10,287.0
1992-11,278.0
1992-12,864.0
1993-01,668.0
1993-02,476.0
1993-03,319.0
1993-04,346.0
1993-05,298.0
1993-06,332.0
1993-07,814.0
1993-08,321.0
1993-09,396.0
1993-10,380.0
1993-11,380.0
1993-12,1111.0
1994-01,911.0
1994-02,454.0
1994-03,459.0
1994-04,461.0
1994-05,401.0
1994-06,552.0
1994-07,843.0
1994-08,734.0
1994-09,573.0
1994-10,684.0
1994-11,590.0
1994-12,1514.0
1995-01,1299.0
1995-02,741.0
1995-03,574.0
1995-04,662.0
1995-05,538.0
1995-06,653.0
1995-07,1254.0
1995-08,855.0
1995-09,606.0
1995-10,710.0
1995-11,831.0
1995-12,1760.0
1996-01,1691.0
1996-02,1273.0
1996-03,956.0
1996-04,822.0
1996-05,724.0
1996-06,1046.0
1996-07,1736.0
1996-08,1056.0
1996-09,980.0
1996-10,997.0
1996-11,1024.0
1996-12,2482.0
1997-01,1901.0
1997-02,1112.0
1997-03,858.0
1997-04,1205.0
1997-05,842.0
1997-06,1231.0
1997-07,2323.0
1997-08,1384.0
1997-09,1377.0
1997-10,1080.0
1997-11,1387.0
1997-12,2085.0
1998-01,1537.0
1998-02,862.0
1998-03,949.0
1998-04,916.0
1998-05,885.0
1998-06,1094.0
1998-07,1365.0
1998-08,1195.0
1998-09,1372.0
1998-10,968.0
1998-11,1248.0
1998-12,1880.0
1999-01,1669.0
1999-02,1193.0
1999-03,912.0
1999-04,864.0
1999-05,897.0
1999-06,1176.0
1999-07,1418.0
1999-08,1137.0
1999-09,1011.0
1999-10,1233.0
1999-11,1145.0
1999-12,2610.0
2000-01,2089.0
2000-02,1504.0
2000-03,1263.0
2000-04,1228.0
2000-05,908.0
2000-06,1391.0
2000-07,2229.0
2000-08,1584.0
2000-09,1448.0
2000-10,1258.0
2000-11,1435.0
2000-12,3332.0
2001-01,2778.0
2001-02,1947.0
2001-03,2083.0
2001-04,1567.0
2001-05,1503.0
2001-06,1891.0
