date,value
1980-01,3104.0
1980-02,2492.0
1980-03,1444.0
1980-04,676.0
1980-05,392.0
1980-06,276.0
1980-07,608.0
1980-08,576.0
1980-09,657.0
1980-10,1164.0
1980-11,1900.0
1980-12,4676.0
1981-01,1984.0
1981-02,4405.0
1981-03,1808.0
1981-04,741.0
1981-05,476.0
1981-06,412.0
1981-07,744.0
1981-08,701.0
1981-09,588.0
1981-10,1100.0
1981-11,2776.0
1981-12,5027.0
1982-01,3853.0
1982-02,2040.0
1982-03,1348.0
1982-04,964.0
1982-05,532.0
1982-06,348.0
1982-07,840.0
1982-08,640.0
1982-09,632.0
1982-10,964.0
1982-11,3287.0
1982-12,4799.0
1983-01,4056.0
1983-02,1840.0
1983-03,1116.0
1983-04,872.0
1983-05,428.0
1983-06,364.0
1983-07,932.0
1983-08,653.0
1983-09,572.0
1983-10,1000.0
1983-11,3249.0
1983-12,5306.0
1984-01,4028.0
1984-02,1828.0
1984-03,1432.0
1984-04,868.0
1984-05,676.0
1984-06,480.0
1984-07,928.0
1984-08,604.0
1984-09,916.0
1984-10,1240.0
1984-11,2366.0
1984-12,4743.0
1985-01,3637.0
1985-02,2416.0
1985-03,1852.0
1985-04,716.0
1985-05,700.0
1985-06,504.0
1985-07,996.0
1985-08,576.0
1985-09,856.0
1985-10,1336.0
1985-11,2576.0
1985-12,4952.0
1986-01,3342.0
1986-02,2731.0
1986-03,2340.0
1986-04,961.0
1986-05,635.0
1986-06,590.0
1986-07,965.0
1986-08,770.0
1986-09,830.0
1986-10,1428.0
1986-11,2622.0
1986-12,5376.0
1987-01,2994.0
1987-02,3276.0
1987-03,3066.0
1987-04,1398.0
1987-05,966.0
1987-06,777.0
1987-07,904.0
1987-08,1088.0
1987-09,768.0
1987-10,2088.0
1987-11,3270.0
1987-12,7634.0
1988-01,4917.0
1988-02,4896.0
1988-03,3600.0
1988-04,1552.0
1988-05,918.0
1988-06,952.0
1988-07,1305.0
1988-08,1500.0
1988-09,1140.0
1988-10,2552.0
1988-11,3410.0
1988-12,8514.0
1989-01,4664.0
1989-02,4995.0
1989-03,3330.0
1989-04,1935.0
1989-05,1170.0
1989-06,945.0
1989-07,1530.0
1989-08,1452.0
1989-09,1089.0
1989-10,2453.0
1989-11,3380.0
1989-12,8404.0
1990-01,4320.0
1990-02,6090.0
1990-03,3070.0
1990-04,3276.0
1990-05,1665.0
1990-06,2142.0
1990-07,1892.0
1990-08,1617.0
1990-09,1320.0
1990-10,2486.0
1990-11,3366.0
1990-12,8904.0
1991-01,4836.0
1991-02,5850.0
1991-03,3550.0
1991-04,1881.0
1991-05,1580.0
1991-06,1544.0
1991-07,1850.0
1991-08,1375.0
1991-09,1034.0
1991-10,2332.0
1991-11,3905.0
1991-12,9288.0
1992-01,5993.0
1992-02,7720.0
1992-03,3982.0
1992-04,3340.0
1992-05,1670.0
1992-06,1530.0
1992-07,1584.0
1992-08,1738.0
1992-09,1356.0
1992-10,2387.0
1992-11,4272.0
1992-12,9048.0
1993-01,5628.0
1993-02,5436.0
1993-03,4224.0
1993-04,2343.0
1993-05,1397.0
1993-06,1557.0
1993-07,1804.0
1993-08,1705.0
1993-09,1452.0
1993-10,2568.0
1993-11,5668.0
1993-12,10318.0
1994-01,6762.0
1994-02,6744.0
1994-03,5057.0
1994-04,2448.0
1994-05,1668.0
1994-06,1200.0
1994-07,1991.0
1994-08,1911.0
1994-09,1469.0
1994-10,2884.0
1994-11,4858.0
1994-12,9495.0
1995-01,7264.0
1995-02,7065.0
1995-03,3780.0
1995-04,2886.0
1995-05,1606.0
1995-06,1353.0
1995-07,1989.0
1995-08,2058.0
1995-09,1545.0
1995-10,3195.0
