date,value
1980-01,164.0
1980-02,124.0
1980-03,4.0
1980-04,0.0
1980-05,8.0
1980-06,0.0
1980-07,0.0
1980-08,4.0
1980-09,8.0
1980-10,0.0
1980-11,0.0
1980-12,240.0
1981-01,268.0
1981-02,20.0
1981-03,8.0
1981-04,0.0
1981-05,0.0
1981-06,16.0
1981-07,24.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,356.0
1982-01,276.0
1982-02,4.0
1982-03,8.0
1982-04,0.0
1982-05,8.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,4.0
1982-10,0.0
1982-11,4.0
1982-12,468.0
1983-01,220.0
1983-02,0.0
1983-03,4.0
1983-04,0.0
1983-05,0.0
1983-06,12.0
1983-07,0.0
1983-08,0.0
1983-09,4.0
1983-10,16.0
1983-11,56.0
1983-12,688.0
1984-01,0.0
1984-02,4.0
1984-03,0.0
1984-04,12.0
1984-05,4.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,8.0
1984-10,12.0
1984-11,44.0
1984-12,236.0
1985-01,252.0
1985-02,20.0
1985-03,12.0
1985-04,4.0
1985-05,12.0
1985-06,0.0
1985-07,0.0
1985-08,80.0
1985-09,4.0
1985-10,28.0
1985-11,24.0
1985-12,60.0
1986-01,76.0
1986-02,0.0
1986-03,4.0
1986-04,12.0
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,5.0
1986-09,0.0
1986-10,12.0
1986-11,66.0
1986-12,42.0
1987-01,120.0
1987-02,72.0
1987-03,0.0
1987-04,0.0
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,16.0
1987-09,8.0
1987-10,40.0
1987-11,50.0
1987-12,11.0
1988-01,11.0
1988-02,18.0
1988-03,18.0
1988-04,56.0
1988-05,0.0
1988-06,0.0
1988-07,36.0
1988-08,120.0
1988-09,10.0
1988-10,99.0
1988-11,11.0
1988-12,33.0
1989-01,22.0
1989-02,207.0
1989-03,0.0
1989-04,90.0
