date,value
1980-01,208.0
1980-02,140.0
1980-03,208.0
1980-04,192.0
1980-05,72.0
1980-06,56.0
1980-07,84.0
1980-08,88.0
1980-09,160.0
1980-10,216.0
1980-11,232.0
1980-12,420.0
1981-01,184.0
1981-02,144.0
1981-03,256.0
1981-04,192.0
1981-05,125.0
1981-06,76.0
1981-07,196.0
1981-08,580.0
1981-09,260.0
1981-10,212.0
1981-11,172.0
1981-12,388.0
1982-01,180.0
1982-02,120.0
1982-03,204.0
1982-04,128.0
1982-05,100.0
1982-06,52.0
1982-07,108.0
1982-08,96.0
1982-09,120.0
1982-10,220.0
1982-11,196.0
1982-12,380.0
1983-01,136.0
1983-02,156.0
1983-03,184.0
1983-04,188.0
1983-05,92.0
1983-06,88.0
1983-07,112.0
1983-08,108.0
1983-09,184.0
1983-10,272.0
1983-11,159.0
1983-12,404.0
1984-01,152.0
1984-02,181.0
1984-03,160.0
1984-04,164.0
1984-05,88.0
1984-06,140.0
1984-07,84.0
1984-08,104.0
1984-09,132.0
1984-10,212.0
1984-11,148.0
1984-12,360.0
1985-01,164.0
1985-02,116.0
1985-03,152.0
1985-04,84.0
1985-05,112.0
1985-06,76.0
1985-07,64.0
1985-08,124.0
1985-09,144.0
1985-10,140.0
1985-11,184.0
1985-12,276.0
1986-01,156.0
1986-02,156.0
1986-03,164.0
1986-04,160.0
1986-05,135.0
1986-06,110.0
1986-07,140.0
1986-08,190.0
1986-09,210.0
1986-10,138.0
1986-11,222.0
1986-12,330.0
1987-01,186.0
1987-02,186.0
1987-03,198.0
1987-04,180.0
1987-05,174.0
1987-06,154.0
1987-07,56.0
1987-08,144.0
1987-09,160.0
1987-10,176.0
1987-11,330.0
1987-12,341.0
1988-01,198.0
1988-02,126.0
1988-03,189.0
1988-04,104.0
1988-05,144.0
1988-06,80.0
1988-07,153.0
1988-08,130.0
1988-09,140.0
1988-10,187.0
1988-11,187.0
1988-12,374.0
1989-01,121.0
1989-02,243.0
1989-03,162.0
1989-04,153.0
1989-05,54.0
1989-06,72.0
1989-07,120.0
1989-08,110.0
1989-09,110.0
1989-10,99.0
1989-11,240.0
1989-12,253.0
1990-01,216.0
1990-02,150.0
1990-03,190.0
1990-04,162.0
1990-05,90.0
1990-06,135.0
1990-07,121.0
1990-08,143.0
1990-09,80.0
1990-10,55.0
1990-11,231.0
1990-12,348.0
1991-01,192.0
1991-02,170.0
1991-03,240.0
1991-04,176.0
1991-05,90.0
1991-06,136.0
1991-07,80.0
1991-08,77.0
1991-09,165.0
1991-10,220.0
1991-11,187.0
1991-12,312.0
1992-01,143.0
1992-02,480.0
1992-03,176.0
1992-04,220.0
1992-05,110.0
1992-06,90.0
1992-07,385.0
1992-08,297.0
1992-09,180.0
1992-10,341.0
1992-11,504.0
1992-12,660.0
1993-01,252.0
1993-02,348.0
1993-03,600.0
1993-04,374.0
1993-05,286.0
1993-06,324.0
1993-07,495.0
1993-08,407.0
1993-09,600.0
1993-10,660.0
1993-11,1014.0
1993-12,1288.0
1994-01,504.0
1994-02,936.0
1994-03,1040.0
1994-04,1152.0
1994-05,480.0
1994-06,650.0
1994-07,2189.0
1994-08,676.0
1994-09,754.0
1994-10,686.0
1994-11,1064.0
1994-12,1245.0
1995-01,560.0
1995-02,750.0
1995-03,960.0
1995-04,871.0
1995-05,407.0
1995-06,484.0
1995-07,468.0
1995-08,476.0
1995-09,690.0
1995-10,675.0
1995-11,780.0
1995-12,1424.0
1996-01,731.0
1996-02,752.0
1996-03,1120.0
1996-04,930.0
1996-05,602.0
1996-06,650.0
1996-07,1040.0
1996-08,624.0
1996-09,768.0
1996-10,901.0
1996-11,1326.0
1996-12,1998.0
1997-01,1064.0
1997-02,1139.0
1997-03,1411.0
1997-04,1224.0
1997-05,840.0
1997-06,1022.0
1997-07,765.0
1997-08,1040.0
1997-09,871.0
1997-10,1032.0
1997-11,1308.0
1997-12,1989.0
1998-01,1215.0
1998-02,1404.0
1998-03,1495.0
1998-04,1428.0
1998-05,790.0
1998-06,990.0
1998-07,1536.0
1998-08,744.0
1998-09,1044.0
1998-10,1105.0
1998-11,1443.0
1998-12,2070.0
1999-01,1088.0
1999-02,1183.0
1999-03,1833.0
1999-04,1209.0
1999-05,760.0
1999-06,946.0
1999-07,1092.0
1999-08,728.0
1999-09,1287.0
1999-10,1120.0
1999-11,1554.0
1999-12,2096.0
2000-01,1054.0
2000-02,1485.0
2000-03,1695.0
2000-04,1515.0
2000-05,858.0
2000-06,960.0
2000-07,1410.0
2000-08,952.0
2000-09,840.0
2000-10,1264.0
2000-11,1872.0
2000-12,2295.0
2001-01,1080.0
2001-02,1615.0
2001-03,1717.0
2001-04,1887.0
2001-05,884.0
2001-06,910.0
2001-07,1190.0
2001-08,1605.0
2001-09,1260.0
2001-10,1309.0
2001-11,1800.0
2001-12,1972.0
2002-01,1008.0
2002-02,1547.0
2002-03,1980.0
2002-04,1326.0
2002-05,854.0
2002-06,1014.0
2002-07,1071.0
2002-08,896.0
2002-09,1020.0
2002-10,1170.0
2002-11,1764.0
2002-12,2140.0
2003-01,897.0
2003-02,1638.0
2003-03,1691.0
2003-04,1216.0
2003-05,832.0
2003-06,1001.0
2003-07,918.0
2003-08,1207.0
2003-09,1312.0
2003-10,1026.0
2003-11,1748.0
2003-12,2332.0
2004-01,1050.0
2004-02,1722.0
2004-03,1932.0
2004-04,1218.0
2004-05,864.0
2004-06,992.0
2004-07,880.0
2004-08,792.0
2004-09,1020.0
2004-10,1050.0
2004-11,1680.0
2004-12,2725.0
2005-01,1015.0
2005-02,1562.0
2005-03,2050.0
2005-04,1248.0
2005-05,893.0
2005-06,1045.0
2005-07,1008.0
2005-08,1176.0
2005-09,1056.0
2005-10,1081.0
2005-11,1863.0
2005-12,3075.0
2006-01,1352.0
2006-02,1738.0
2006-03,1794.0
2006-04,1584.0
2006-05,969.0
2006-06,1152.0
2006-07,1080.0
2006-08,1092.0
2006-09,1239.0
2006-10,1188.0
2006-11,1716.0
2006-12,3380.0
2007-01,1456.0
2007-02,1932.0
2007-03,2829.0
2007-04,1679.0
2007-05,1134.0
2007-06,1292.0
2007-07,1200.0
2007-08,1298.0
2007-09,1380.0
