date,value
1980-01,702.0
1980-02,1456.0
1980-03,1138.0
1980-04,974.0
1980-05,1070.0
1980-06,813.0
1980-07,1254.0
1980-08,934.0
1980-09,1031.0
1980-10,1123.0
1980-11,1416.0
1980-12,776.0
1981-01,834.0
1981-02,1076.0
1981-03,1077.0
1981-04,799.0
1981-05,1163.0
1981-06,748.0
1981-07,1162.0
1981-08,1140.0
1981-09,979.0
1981-10,1488.0
1981-11,1528.0
1981-12,743.0
1982-01,847.0
1982-02,1294.0
1982-03,1108.0
1982-04,988.0
1982-05,1083.0
1982-06,1039.0
1982-07,1163.0
1982-08,1124.0
1982-09,1071.0
1982-10,1160.0
1982-11,1554.0
1982-12,972.0
1983-01,849.0
1983-02,1358.0
1983-03,1140.0
1983-04,829.0
1983-05,851.0
1983-06,884.0
1983-07,1162.0
1983-08,1458.0
1983-09,991.0
1983-10,1548.0
1983-11,1322.0
1983-12,920.0
1984-01,992.0
1984-02,1351.0
1984-03,1444.0
1984-04,1100.0
1984-05,1423.0
1984-06,1151.0
1984-07,1359.0
1984-08,1286.0
1984-09,1615.0
1984-10,1702.0
1984-11,1879.0
1984-12,1080.0
1985-01,1281.0
1985-02,1606.0
1985-03,1391.0
1985-04,1534.0
1985-05,1808.0
1985-06,1421.0
1985-07,1444.0
1985-08,1754.0
1985-09,1422.0
1985-10,2395.0
1985-11,1836.0
1985-12,1217.0
1986-01,1322.0
1986-02,1863.0
1986-03,1685.0
1986-04,3395.0
1986-05,1629.0
1986-06,1484.0
1986-07,1358.0
1986-08,1373.0
1986-09,1290.0
1986-10,1802.0
1986-11,2087.0
1986-12,1524.0
1987-01,1437.0
1987-02,1899.0
1987-03,2298.0
1987-04,1558.0
1987-05,1580.0
1987-06,1578.0
1987-07,1549.0
1987-08,2392.0
1987-09,1898.0
1987-10,2616.0
1987-11,2596.0
1987-12,1560.0
1988-01,1744.0
1988-02,2611.0
1988-03,2032.0
1988-04,2341.0
1988-05,2427.0
1988-06,2184.0
1988-07,2248.0
1988-08,2641.0
1988-09,2400.0
1988-10,2620.0
1988-11,3909.0
1988-12,2068.0
1989-01,2594.0
1989-02,2876.0
1989-03,2437.0
1989-04,2401.0
1989-05,1517.0
1989-06,2271.0
1989-07,2629.0
1989-08,1879.0
1989-09,1866.0
1989-10,2712.0
1989-11,2746.0
1989-12,2225.0
1990-01,2800.0
1990-02,3454.0
1990-03,2809.0
1990-04,1933.0
1990-05,1920.0
1990-06,2233.0
