date,value
1980-01,104.0
1980-02,136.0
1980-03,132.0
1980-04,124.0
1980-05,160.0
1980-06,192.0
1980-07,96.0
1980-08,168.0
1980-09,92.0
1980-10,76.0
1980-11,160.0
1980-12,256.0
1981-01,124.0
1981-02,156.0
1981-03,144.0
1981-04,88.0
1981-05,161.0
1981-06,164.0
1981-07,93.0
1981-08,168.0
1981-09,116.0
1981-10,180.0
1981-11,136.0
1981-12,264.0
1982-01,104.0
1982-02,132.0
1982-03,144.0
1982-04,100.0
1982-05,120.0
1982-06,168.0
1982-07,124.0
1982-08,104.0
1982-09,77.0
1982-10,80.0
1982-11,184.0
1982-12,416.0
1983-01,152.0
1983-02,144.0
1983-03,116.0
1983-04,92.0
1983-05,56.0
1983-06,132.0
1983-07,208.0
1983-08,76.0
1983-09,60.0
1983-10,92.0
1983-11,120.0
1983-12,388.0
1984-01,140.0
1984-02,140.0
1984-03,136.0
1984-04,128.0
1984-05,64.0
1984-06,152.0
1984-07,116.0
1984-08,84.0
1984-09,92.0
1984-10,160.0
1984-11,136.0
1984-12,492.0
1985-01,124.0
1985-02,92.0
1985-03,184.0
1985-04,140.0
1985-05,76.0
1985-06,233.0
1985-07,100.0
1985-08,136.0
1985-09,84.0
1985-10,116.0
1985-11,164.0
1985-12,592.0
1986-01,200.0
1986-02,128.0
1986-03,168.0
1986-04,168.0
1986-05,75.0
1986-06,275.0
1986-07,80.0
1986-08,75.0
1986-09,140.0
1986-10,84.0
1986-11,216.0
1986-12,978.0
1987-01,216.0
1987-02,240.0
1987-03,168.0
1987-04,180.0
1987-05,282.0
1987-06,189.0
1987-07,120.0
1987-08,80.0
1987-09,56.0
1987-10,104.0
1987-11,180.0
1987-12,1034.0
1988-01,220.0
1988-02,207.0
1988-03,180.0
1988-04,112.0
1988-05,693.0
1988-06,640.0
1988-07,405.0
1988-08,180.0
1988-09,170.0
1988-10,264.0
1988-11,363.0
1988-12,1023.0
1989-01,198.0
1989-02,207.0
1989-03,315.0
1989-04,306.0
1989-05,171.0
1989-06,315.0
1989-07,280.0
1989-08,121.0
1989-09,209.0
1989-10,440.0
1989-11,330.0
1989-12,1232.0
1990-01,276.0
1990-02,270.0
1990-03,340.0
1990-04,531.0
1990-05,171.0
1990-06,441.0
1990-07,341.0
1990-08,253.0
1990-09,180.0
1990-10,176.0
1990-11,363.0
1990-12,1632.0
1991-01,240.0
1991-02,290.0
1991-03,280.0
1991-04,693.0
1991-05,270.0
1991-06,552.0
1991-07,340.0
1991-08,253.0
1991-09,264.0
1991-10,297.0
1991-11,319.0
