date,value
1980-01,40.0
1980-02,44.0
1980-03,0.0
1980-04,12.0
1980-05,12.0
1980-06,4.0
1980-07,12.0
1980-08,12.0
1980-09,8.0
1980-10,0.0
1980-11,20.0
1980-12,8.0
1981-01,12.0
1981-02,36.0
1981-03,12.0
1981-04,4.0
1981-05,12.0
1981-06,8.0
1981-07,4.0
1981-08,0.0
1981-09,4.0
1981-10,12.0
1981-11,24.0
1981-12,36.0
1982-01,24.0
1982-02,32.0
1982-03,16.0
1982-04,24.0
1982-05,8.0
1982-06,8.0
1982-07,24.0
1982-08,0.0
1982-09,12.0
1982-10,16.0
1982-11,16.0
1982-12,64.0
1983-01,52.0
1983-02,24.0
1983-03,16.0
1983-04,16.0
1983-05,16.0
1983-06,8.0
1983-07,16.0
1983-08,8.0
1983-09,8.0
1983-10,16.0
1983-11,20.0
1983-12,44.0
1984-01,24.0
1984-02,24.0
1984-03,20.0
1984-04,12.0
1984-05,8.0
1984-06,12.0
1984-07,4.0
1984-08,12.0
1984-09,0.0
1984-10,32.0
1984-11,40.0
1984-12,48.0
1985-01,52.0
1985-02,12.0
1985-03,24.0
1985-04,16.0
1985-05,24.0
1985-06,20.0
1985-07,12.0
1985-08,12.0
1985-09,24.0
1985-10,16.0
1985-11,40.0
1985-12,60.0
1986-01,68.0
1986-02,20.0
1986-03,24.0
1986-04,24.0
1986-05,5.0
1986-06,20.0
1986-07,20.0
1986-08,0.0
1986-09,10.0
1986-10,18.0
1986-11,30.0
1986-12,48.0
1987-01,42.0
1987-02,36.0
1987-03,18.0
1987-04,60.0
1987-05,48.0
1987-06,49.0
1987-07,8.0
1987-08,24.0
1987-09,16.0
1987-10,32.0
1987-11,20.0
1987-12,66.0
1988-01,110.0
1988-02,81.0
1988-03,45.0
1988-04,32.0
1988-05,18.0
1988-06,24.0
1988-07,36.0
1988-08,20.0
1988-09,30.0
1988-10,77.0
1988-11,88.0
1988-12,121.0
1989-01,55.0
1989-02,54.0
1989-03,54.0
1989-04,27.0
1989-05,27.0
1989-06,18.0
1989-07,20.0
1989-08,22.0
1989-09,0.0
1989-10,44.0
1989-11,50.0
1989-12,165.0
1990-01,36.0
1990-02,50.0
1990-03,70.0
1990-04,72.0
1990-05,9.0
1990-06,9.0
1990-07,121.0
1990-08,44.0
1990-09,10.0
1990-10,44.0
1990-11,22.0
1990-12,96.0
1991-01,72.0
1991-02,70.0
1991-03,30.0
1991-04,0.0
1991-05,20.0
1991-06,40.0
1991-07,50.0
1991-08,11.0
1991-09,33.0
1991-10,44.0
1991-11,66.0
1991-12,108.0
1992-01,91.0
1992-02,100.0
1992-03,55.0
1992-04,40.0
1992-05,30.0
1992-06,50.0
1992-07,77.0
1992-08,33.0
1992-09,24.0
1992-10,33.0
1992-11,72.0
1992-12,108.0
1993-01,108.0
1993-02,132.0
1993-03,48.0
1993-04,33.0
1993-05,77.0
1993-06,18.0
1993-07,88.0
1993-08,11.0
1993-09,48.0
1993-10,36.0
1993-11,117.0
1993-12,140.0
1994-01,56.0
1994-02,84.0
1994-03,65.0
1994-04,36.0
1994-05,36.0
1994-06,50.0
1994-07,33.0
1994-08,26.0
1994-09,26.0
1994-10,84.0
1994-11,112.0
1994-12,195.0
1995-01,176.0
1995-02,75.0
1995-03,90.0
1995-04,39.0
1995-05,33.0
1995-06,99.0
1995-07,39.0
1995-08,84.0
1995-09,45.0
1995-10,45.0
1995-11,195.0
1995-12,208.0
1996-01,255.0
1996-02,128.0
1996-03,112.0
1996-04,60.0
1996-05,56.0
1996-06,26.0
1996-07,80.0
1996-08,32.0
1996-09,48.0
1996-10,102.0
1996-11,170.0
1996-12,198.0
1997-01,209.0
1997-02,170.0
1997-03,170.0
1997-04,51.0
1997-05,0.0
1997-06,84.0
1997-07,119.0
1997-08,48.0
1997-09,91.0
1997-10,48.0
1997-11,144.0
1997-12,208.0
1998-01,165.0
1998-02,240.0
1998-03,130.0
1998-04,72.0
1998-05,130.0
1998-06,72.0
1998-07,108.0
1998-08,72.0
1998-09,48.0
1998-10,130.0
1998-11,117.0
1998-12,360.0
1999-01,224.0
1999-02,195.0
1999-03,195.0
1999-04,91.0
1999-05,80.0
1999-06,99.0
1999-07,238.0
1999-08,117.0
1999-09,91.0
1999-10,182.0
1999-11,210.0
1999-12,368.0
2000-01,272.0
2000-02,375.0
2000-03,195.0
2000-04,180.0
2000-05,99.0
2000-06,216.0
2000-07,105.0
2000-08,126.0
2000-09,150.0
2000-10,96.0
2000-11,240.0
2000-12,476.0
2001-01,320.0
2001-02,323.0
2001-03,238.0
2001-04,119.0
2001-05,130.0
2001-06,130.0
2001-07,170.0
2001-08,90.0
2001-09,165.0
2001-10,306.0
2001-11,315.0
2001-12,663.0
2002-01,420.0
2002-02,391.0
2002-03,324.0
2002-04,119.0
2002-05,98.0
2002-06,247.0
2002-07,136.0
2002-08,144.0
2002-09,180.0
2002-10,216.0
2002-11,288.0
2002-12,640.0
2003-01,506.0
2003-02,360.0
2003-03,285.0
2003-04,224.0
2003-05,91.0
