date,value
1980-01,68.0
1980-02,228.0
1980-03,226.0
1980-04,276.0
1980-05,100.0
1980-06,60.0
1980-07,84.0
1980-08,110.0
1980-09,112.0
1980-10,176.0
1980-11,220.0
1980-12,178.0
1981-01,146.0
1981-02,196.0
1981-03,160.0
1981-04,224.0
1981-05,184.0
1981-06,148.0
1981-07,150.0
1981-08,132.0
1981-09,172.0
1981-10,301.0
1981-11,233.0
1981-12,330.0
1982-01,173.0
1982-02,148.0
1982-03,173.0
1982-04,282.0
1982-05,221.0
1982-06,196.0
1982-07,181.0
1982-08,180.0
1982-09,92.0
1982-10,200.0
1982-11,205.0
1982-12,322.0
1983-01,100.0
1983-02,206.0
1983-03,246.0
1983-04,196.0
1983-05,108.0
1983-06,51.0
1983-07,118.0
1983-08,104.0
1983-09,52.0
1983-10,277.0
1983-11,142.0
1983-12,187.0
1984-01,116.0
1984-02,239.0
1984-03,179.0
1984-04,178.0
1984-05,163.0
1984-06,114.0
1984-07,112.0
1984-08,130.0
1984-09,64.0
1984-10,286.0
1984-11,251.0
1984-12,171.0
1985-01,57.0
1985-02,301.0
1985-03,112.0
1985-04,240.0
1985-05,181.0
1985-06,131.0
1985-07,55.0
1985-08,156.0
1985-09,112.0
1985-10,214.0
1985-11,213.0
1985-12,356.0
1986-01,134.0
1986-02,234.0
1986-03,242.0
1986-04,329.0
1986-05,213.0
1986-06,145.0
1986-07,136.0
1986-08,213.0
1986-09,287.0
1986-10,546.0
1986-11,446.0
1986-12,526.0
1987-01,379.0
1987-02,301.0
1987-03,540.0
1987-04,546.0
1987-05,542.0
1987-06,295.0
1987-07,303.0
1987-08,266.0
1987-09,303.0
1987-10,691.0
1987-11,430.0
1987-12,554.0
1988-01,226.0
1988-02,553.0
1988-03,293.0
1988-04,816.0
1988-05,1014.0
1988-06,597.0
1988-07,359.0
1988-08,533.0
1988-09,694.0
1988-10,1248.0
1988-11,648.0
1988-12,668.0
1989-01,275.0
1989-02,919.0
1989-03,939.0
1989-04,1120.0
1989-05,834.0
1989-06,354.0
1989-07,291.0
1989-08,290.0
1989-09,515.0
1989-10,1530.0
1989-11,567.0
1989-12,684.0
1990-01,539.0
1990-02,615.0
1990-03,746.0
1990-04,1650.0
1990-05,1038.0
1990-06,353.0
1990-07,328.0
1990-08,725.0
1990-09,448.0
1990-10,1843.0
1990-11,1023.0
1990-12,1177.0
1991-01,498.0
1991-02,877.0
1991-03,830.0
1991-04,2196.0
1991-05,1477.0
1991-06,707.0
1991-07,737.0
1991-08,853.0
1991-09,810.0
1991-10,2536.0
1991-11,966.0
1991-12,1730.0
1992-01,842.0
1992-02,1737.0
1992-03,1399.0
1992-04,3228.0
1992-05,1751.0
1992-06,685.0
1992-07,1224.0
1992-08,1011.0
1992-09,1818.0
1992-10,3591.0
1992-11,1720.0
1992-12,2133.0
1993-01,1589.0
1993-02,1073.0
1993-03,1977.0
1993-04,7104.0
1993-05,2728.0
1993-06,955.0
1993-07,1582.0
1993-08,1810.0
1993-09,1586.0
1993-10,6402.0
1993-11,2106.0
1993-12,4097.0
1994-01,2165.0
1994-02,3735.0
1994-03,2709.0
1994-04,10275.0
1994-05,4243.0
1994-06,2096.0
1994-07,3261.0
1994-08,2629.0
1994-09,2669.0
1994-10,7606.0
1994-11,2536.0
1994-12,3344.0
1995-01,2267.0
1995-02,2756.0
1995-03,4196.0
1995-04,14001.0
1995-05,5781.0
1995-06,2680.0
1995-07,3078.0
1995-08,3029.0
1995-09,2742.0
1995-10,8359.0
1995-11,3222.0
1995-12,4628.0
1996-01,2216.0
1996-02,3954.0
1996-03,4849.0
1996-04,12594.0
1996-05,5113.0
1996-06,2225.0
1996-07,3062.0
1996-08,3524.0
1996-09,3683.0
1996-10,8121.0
1996-11,2637.0
1996-12,6060.0
1997-01,2154.0
1997-02,3334.0
1997-03,4580.0
1997-04,11502.0
1997-05,5512.0
1997-06,1801.0
1997-07,2305.0
1997-08,1535.0
1997-09,1206.0
1997-10,1961.0
1997-11,1463.0
1997-12,3882.0
1998-01,1092.0
1998-02,1509.0
1998-03,1122.0
1998-04,3708.0
1998-05,2043.0
1998-06,806.0
1998-07,1351.0
1998-08,1440.0
1998-09,1973.0
1998-10,2726.0
1998-11,1383.0
1998-12,4712.0
1999-01,1080.0
1999-02,1789.0
1999-03,2250.0
1999-04,8740.0
1999-05,2968.0
1999-06,1439.0
1999-07,2016.0
1999-08,2375.0
1999-09,1695.0
1999-10,4505.0
1999-11,2259.0
1999-12,3758.0
2000-01,1378.0
2000-02,1876.0
2000-03,3321.0
2000-04,8674.0
2000-05,3590.0
2000-06,1432.0
2000-07,2393.0
2000-08,2088.0
2000-09,1643.0
2000-10,5228.0
2000-11,2156.0
2000-12,4780.0
2001-01,2139.0
2001-02,1593.0
2001-03,3403.0
2001-04,9369.0
2001-05,3798.0
2001-06,1686.0
2001-07,2731.0
2001-08,2260.0
2001-09,1906.0
2001-10,3315.0
2001-11,1961.0
2001-12,3922.0
2002-01,1294.0
2002-02,2048.0
2002-03,3234.0
2002-04,7560.0
2002-05,3414.0
2002-06,1538.0
2002-07,2270.0
2002-08,2251.0
2002-09,2728.0
2002-10,4848.0
2002-11,2034.0
2002-12,3746.0
2003-01,1249.0
2003-02,1591.0
2003-03,3003.0
2003-04,3573.0
2003-05,1708.0
2003-06,1768.0
2003-07,2931.0
2003-08,2728.0
2003-09,1942.0
2003-10,4582.0
2003-11,1691.0
2003-12,3170.0
2004-01,932.0
2004-02,1828.0
2004-03,3428.0
2004-04,7385.0
2004-05,2535.0
2004-06,1486.0
2004-07,2194.0
2004-08,2088.0
2004-09,2263.0
2004-10,3525.0
2004-11,1641.0
2004-12,3233.0
2005-01,1176.0
2005-02,1489.0
2005-03,2995.0
2005-04,6989.0
2005-05,2417.0
2005-06,1351.0
2005-07,2542.0
2005-08,1886.0
2005-09,1990.0
2005-10,3076.0
2005-11,1264.0
2005-12,2946.0
2006-01,1050.0
2006-02,1642.0
2006-03,3210.0
2006-04,6115.0
2006-05,2151.0
2006-06,1468.0
2006-07,1769.0
2006-08,1767.0
2006-09,1667.0
2006-10,2987.0
2006-11,1625.0
2006-12,3218.0
2007-01,849.0
2007-02,1156.0
2007-03,3080.0
2007-04,5354.0
2007-05,2691.0
2007-06,1716.0
