date,value
1980-01,144.0
1980-02,432.0
1980-03,372.0
1980-04,212.0
1980-05,196.0
1980-06,144.0
1980-07,172.0
1980-08,148.0
1980-09,184.0
1980-10,264.0
1980-11,300.0
1980-12,156.0
1981-01,160.0
1981-02,192.0
1981-03,328.0
1981-04,308.0
1981-05,244.0
1981-06,144.0
1981-07,200.0
1981-08,208.0
1981-09,176.0
1981-10,376.0
1981-11,392.0
1981-12,208.0
1982-01,208.0
1982-02,372.0
1982-03,384.0
1982-04,228.0
1982-05,220.0
1982-06,280.0
1982-07,192.0
1982-08,128.0
1982-09,272.0
1982-10,368.0
1982-11,508.0
1982-12,156.0
1983-01,164.0
1983-02,368.0
1983-03,392.0
1983-04,312.0
1983-05,240.0
1983-06,272.0
1983-07,252.0
1983-08,216.0
1983-09,548.0
1983-10,348.0
1983-11,432.0
1983-12,216.0
1984-01,184.0
1984-02,364.0
1984-03,480.0
1984-04,284.0
1984-05,260.0
1984-06,272.0
1984-07,276.0
1984-08,168.0
1984-09,256.0
1984-10,364.0
1984-11,540.0
1984-12,216.0
1985-01,264.0
1985-02,392.0
1985-03,484.0
1985-04,324.0
1985-05,380.0
1985-06,388.0
1985-07,256.0
1985-08,324.0
1985-09,324.0
1985-10,536.0
1985-11,552.0
1985-12,204.0
1986-01,288.0
1986-02,564.0
1986-03,428.0
1986-04,408.0
1986-05,340.0
1986-06,350.0
1986-07,290.0
1986-08,345.0
1986-09,320.0
1986-10,318.0
1986-11,426.0
1986-12,204.0
1987-01,132.0
1987-02,498.0
1987-03,528.0
1987-04,246.0
1987-05,312.0
1987-06,322.0
1987-07,232.0
1987-08,312.0
1987-09,280.0
1987-10,616.0
1987-11,910.0
1987-12,209.0
1988-01,352.0
1988-02,585.0
1988-03,738.0
1988-04,472.0
1988-05,477.0
1988-06,480.0
1988-07,585.0
1988-08,470.0
1988-09,390.0
1988-10,484.0
1988-11,682.0
1988-12,253.0
1989-01,484.0
1989-02,864.0
1989-03,360.0
1989-04,549.0
1989-05,306.0
1989-06,324.0
1989-07,380.0
1989-08,264.0
1989-09,341.0
1989-10,429.0
1989-11,600.0
1989-12,264.0
1990-01,996.0
1990-02,840.0
1990-03,720.0
1990-04,261.0
1990-05,378.0
1990-06,1134.0
1990-07,616.0
1990-08,242.0
1990-09,230.0
1990-10,550.0
1990-11,539.0
1990-12,996.0
1991-01,984.0
1991-02,360.0
1991-03,440.0
1991-04,473.0
1991-05,320.0
1991-06,656.0
1991-07,470.0
1991-08,209.0
1991-09,319.0
1991-10,517.0
1991-11,616.0
1991-12,384.0
1992-01,676.0
1992-02,1010.0
1992-03,583.0
1992-04,250.0
1992-05,390.0
1992-06,710.0
1992-07,418.0
1992-08,418.0
1992-09,408.0
1992-10,429.0
1992-11,600.0
1992-12,312.0
1993-01,1020.0
1993-02,1140.0
1993-03,636.0
1993-04,330.0
1993-05,440.0
1993-06,504.0
1993-07,726.0
1993-08,407.0
1993-09,420.0
1993-10,504.0
1993-11,702.0
1993-12,378.0
1994-01,1372.0
1994-02,876.0
1994-03,637.0
1994-04,480.0
1994-05,816.0
1994-06,620.0
1994-07,1177.0
1994-08,390.0
1994-09,351.0
1994-10,840.0
1994-11,980.0
1994-12,240.0
1995-01,912.0
1995-02,855.0
1995-03,840.0
1995-04,585.0
1995-05,1254.0
1995-06,517.0
1995-07,1066.0
1995-08,238.0
1995-09,480.0
1995-10,630.0
1995-11,930.0
1995-12,640.0
1996-01,867.0
1996-02,752.0
1996-03,992.0
1996-04,600.0
1996-05,994.0
1996-06,585.0
1996-07,448.0
1996-08,448.0
