date,value
1980-01,1419.0
1980-02,1400.0
1980-03,1165.0
1980-04,737.0
1980-05,746.0
1980-06,639.0
1980-07,835.0
1980-08,918.0
1980-09,900.0
1980-10,980.0
1980-11,1069.0
1980-12,974.0
1981-01,1411.0
1981-02,1183.0
1981-03,1613.0
1981-04,947.0
1981-05,585.0
1981-06,582.0
1981-07,1187.0
1981-08,1168.0
1981-09,846.0
1981-10,992.0
1981-11,1277.0
1981-12,1786.0
1982-01,1984.0
1982-02,1596.0
1982-03,1540.0
1982-04,1676.0
1982-05,1290.0
1982-06,610.0
1982-07,1268.0
1982-08,1109.0
1982-09,1655.0
1982-10,886.0
1982-11,1382.0
1982-12,1594.0
1983-01,1658.0
1983-02,1506.0
1983-03,1163.0
1983-04,1096.0
1983-05,946.0
1983-06,632.0
1983-07,976.0
1983-08,1114.0
1983-09,878.0
1983-10,818.0
1983-11,1196.0
1983-12,1414.0
1984-01,1582.0
1984-02,1538.0
1984-03,1595.0
1984-04,833.0
1984-05,770.0
1984-06,756.0
1984-07,949.0
1984-08,1000.0
1984-09,983.0
1984-10,860.0
1984-11,1174.0
1984-12,1446.0
1985-01,1918.0
1985-02,2000.0
1985-03,1563.0
1985-04,911.0
1985-05,735.0
1985-06,739.0
1985-07,984.0
1985-08,1280.0
1985-09,1008.0
1985-10,1015.0
1985-11,1176.0
1985-12,1262.0
1986-01,1567.0
1986-02,1531.0
1986-03,1682.0
1986-04,1346.0
1986-05,936.0
1986-06,811.0
1986-07,1254.0
1986-08,1269.0
1986-09,1172.0
1986-10,1318.0
1986-11,1132.0
1986-12,1498.0
1987-01,1692.0
1987-02,1373.0
1987-03,1215.0
1987-04,1398.0
1987-05,878.0
1987-06,1090.0
1987-07,1490.0
1987-08,1603.0
1987-09,913.0
1987-10,1527.0
1987-11,1220.0
1987-12,1488.0
1988-01,1854.0
1988-02,1786.0
1988-03,1963.0
1988-04,1566.0
1988-05,973.0
1988-06,1226.0
1988-07,1548.0
1988-08,1087.0
1988-09,1066.0
1988-10,1437.0
1988-11,1564.0
1988-12,1801.0
1989-01,2050.0
1989-02,1413.0
1989-03,1806.0
1989-04,1445.0
1989-05,841.0
1989-06,1535.0
1989-07,1911.0
1989-08,1490.0
1989-09,1443.0
1989-10,1740.0
1989-11,1801.0
1989-12,2462.0
1990-01,2093.0
1990-02,2043.0
1990-03,2229.0
1990-04,1500.0
1990-05,1411.0
1990-06,1925.0
1990-07,1598.0
1990-08,1578.0
1990-09,1332.0
1990-10,1469.0
1990-11,1830.0
1990-12,1724.0
1991-01,2206.0
1991-02,2033.0
1991-03,1577.0
1991-04,1134.0
1991-05,1071.0
1991-06,715.0
1991-07,1103.0
1991-08,764.0
1991-09,532.0
1991-10,1526.0
1991-11,1291.0
1991-12,1364.0
1992-01,1964.0
1992-02,1685.0
1992-03,1537.0
1992-04,895.0
1992-05,857.0
1992-06,990.0
1992-07,1522.0
1992-08,1479.0
1992-09,957.0
1992-10,1250.0
1992-11,1163.0
1992-12,1816.0
1993-01,1959.0
1993-02,2178.0
1993-03,1276.0
1993-04,1116.0
1993-05,855.0
1993-06,976.0
1993-07,1272.0
1993-08,1211.0
1993-09,1264.0
1993-10,971.0
1993-11,1456.0
1993-12,1487.0
1994-01,2481.0
1994-02,1682.0
1994-03,1305.0
1994-04,1324.0
1994-05,1035.0
1994-06,781.0
1994-07,1304.0
1994-08,1100.0
1994-09,1434.0
1994-10,1733.0
1994-11,1487.0
1994-12,1570.0
1995-01,2603.0
1995-02,2065.0
1995-03,1392.0
1995-04,1822.0
1995-05,1012.0
1995-06,1325.0
1995-07,1621.0
1995-08,1197.0
1995-09,1390.0
1995-10,1717.0
1995-11,1711.0
1995-12,1444.0
1996-01,2101.0
1996-02,2172.0
1996-03,1503.0
1996-04,1370.0
1996-05,970.0
1996-06,1303.0
1996-07,1665.0
1996-08,1477.0
1996-09,1514.0
1996-10,1585.0
1996-11,1454.0
1996-12,1408.0
1997-01,2820.0
1997-02,2401.0
1997-03,2142.0
1997-04,1589.0
1997-05,986.0
1997-06,1694.0
1997-07,2212.0
1997-08,1946.0
1997-09,2599.0
1997-10,2716.0
1997-11,2962.0
1997-12,2116.0
1998-01,3328.0
1998-02,2853.0
1998-03,2047.0
1998-04,1962.0
1998-05,1964.0
1998-06,2081.0
1998-07,4699.0
1998-08,4413.0
1998-09,6290.0
1998-10,3701.0
1998-11,3115.0
1998-12,4020.0
1999-01,3985.0
1999-02,3628.0
1999-03,3406.0
1999-04,2281.0
1999-05,2348.0
1999-06,2631.0
1999-07,4616.0
1999-08,3814.0
1999-09,3470.0
1999-10,3777.0
1999-11,5031.0
1999-12,3352.0
2000-01,5043.0
2000-02,4111.0
2000-03,4321.0
2000-04,4418.0
2000-05,2745.0
2000-06,2813.0
2000-07,5470.0
2000-08,3661.0
2000-09,4466.0
2000-10,4491.0
2000-11,4379.0
2000-12,3116.0
2001-01,4581.0
2001-02,5438.0
2001-03,3303.0
2001-04,3035.0
2001-05,2116.0
2001-06,2969.0
2001-07,6155.0
2001-08,5945.0
2001-09,6314.0
2001-10,9156.0
2001-11,7820.0
2001-12,11629.0
2002-01,9415.0
2002-02,9366.0
2002-03,9764.0
2002-04,3865.0
2002-05,5829.0
2002-06,5069.0
2002-07,9502.0
2002-08,7903.0
2002-09,9398.0
2002-10,6288.0
2002-11,6234.0
2002-12,7535.0
2003-01,7366.0
2003-02,6828.0
2003-03,6089.0
2003-04,3805.0
2003-05,3370.0
2003-06,3702.0
2003-07,6973.0
2003-08,5360.0
2003-09,5350.0
2003-10,6769.0
2003-11,5972.0
2003-12,8486.0
2004-01,7546.0
2004-02,7676.0
2004-03,6808.0
2004-04,5273.0
2004-05,3744.0
2004-06,4697.0
2004-07,4726.0
2004-08,4183.0
2004-09,4480.0
2004-10,5269.0
2004-11,5762.0
2004-12,8198.0
2005-01,6908.0
2005-02,2588.0
2005-03,2895.0
2005-04,2470.0
2005-05,1930.0
2005-06,2096.0
2005-07,3754.0
2005-08,2739.0
2005-09,2756.0
2005-10,3044.0
2005-11,2528.0
2005-12,3313.0
2006-01,3585.0
2006-02,4104.0
2006-03,4117.0
2006-04,2650.0
2006-05,2386.0
2006-06,2169.0
2006-07,3566.0
2006-08,2621.0
2006-09,2637.0
2006-10,2847.0
2006-11,3423.0
2006-12,4042.0
2007-01,4023.0
2007-02,3660.0
2007-03,3676.0
2007-04,2644.0
2007-05,1816.0
2007-06,2138.0
