date,value
1991-01,500.0
1991-02,600.0
1991-03,1500.0
1991-04,1300.0
1991-05,2600.0
1991-06,3700.0
1991-07,3100.0
1991-08,1800.0
1991-09,1400.0
1991-10,1100.0
1991-11,1800.0
1991-12,1600.0
1992-01,700.0
1992-02,1000.0
1992-03,2200.0
1992-04,2100.0
1992-05,3500.0
1992-06,4800.0
1992-07,4700.0
1992-08,2400.0
1992-09,1700.0
1992-10,1000.0
1992-11,1200.0
1992-12,1700.0
1993-01,800.0
1993-02,800.0
1993-03,1900.0
1993-04,1900.0
1993-05,3400.0
1993-06,4000.0
1993-07,4000.0
1993-08,2200.0
1993-09,1700.0
1993-10,1200.0
1993-11,1300.0
1993-12,1900.0
1994-01,600.0
1994-02,900.0
1994-03,2000.0
1994-04,2100.0
1994-05,3700.0
1994-06,6100.0
1994-07,5000.0
1994-08,2800.0
1994-09,2500.0
1994-10,1500.0
1994-11,1600.0
1994-12,2000.0
1995-01,900.0
1995-02,1400.0
1995-03,2300.0
1995-04,2400.0
1995-05,4000.0
1995-06,5500.0
1995-07,4700.0
1995-08,2700.0
1995-09,2700.0
1995-10,1400.0
1995-11,1700.0
1995-12,2200.0
1996-01,700.0
1996-02,1200.0
1996-03,2300.0
1996-04,2400.0
1996-05,4500.0
1996-06,6700.0
1996-07,4800.0
1996-08,3400.0
1996-09,2700.0
1996-10,1200.0
1996-11,2200.0
1996-12,2300.0
1997-01,800.0
1997-02,900.0
1997-03,2000.0
1997-04,2300.0
1997-05,4900.0
1997-06,6000.0
1997-07,5100.0
1997-08,3100.0
1997-09,3400.0
1997-10,1500.0
1997-11,1700.0
1997-12,2700.0
1998-01,1100.0
1998-02,900.0
1998-03,2400.0
1998-04,3100.0
1998-05,5900.0
1998-06,6500.0
1998-07,4400.0
1998-08,4600.0
1998-09,2800.0
1998-10,2300.0
1998-11,1800.0
1998-12,2800.0
1999-01,1400.0
1999-02,1300.0
1999-03,2400.0
1999-04,1400.0
1999-05,3800.0
1999-06,5300.0
1999-07,5400.0
1999-08,4200.0
1999-09,3900.0
1999-10,2900.0
1999-11,2900.0
1999-12,3100.0
2000-01,1600.0
2000-02,1500.0
2000-03,2100.0
2000-04,2900.0
2000-05,6400.0
2000-06,5900.0
2000-07,7300.0
2000-08,5200.0
2000-09,5300.0
2000-10,3000.0
2000-11,2600.0
2000-12,3300.0
2001-01,1800.0
2001-02,1400.0
2001-03,3200.0
2001-04,3500.0
2001-05,5300.0
2001-06,5800.0
2001-07,5500.0
2001-08,3600.0
2001-09,3400.0
2001-10,1500.0
2001-11,1200.0
2001-12,2600.0
2002-01,900.0
2002-02,1500.0
2002-03,2100.0
2002-04,2700.0
2002-05,5700.0
2002-06,6400.0
2002-07,5700.0
2002-08,3600.0
2002-09,4700.0
2002-10,2300.0
2002-11,1700.0
2002-12,3200.0
2003-01,1400.0
2003-02,1800.0
2003-03,1400.0
2003-04,2500.0
2003-05,6600.0
2003-06,6400.0
2003-07,6200.0
2003-08,5700.0
2003-09,4200.0
2003-10,2100.0
2003-11,2900.0
2003-12,2900.0
2004-01,2100.0
2004-02,1600.0
2004-03,3100.0
2004-04,3800.0
2004-05,8300.0
2004-06,8700.0
2004-07,8500.0
2004-08,5700.0
2004-09,5500.0
2004-10,2300.0
2004-11,2800.0
2004-12,3100.0
2005-01,2000.0
2005-02,1600.0
2005-03,2500.0
2005-04,4000.0
2005-05,8200.0
2005-06,11400.0
2005-07,9000.0
2005-08,5300.0
2005-09,5500.0
2005-10,2600.0
2005-11,1900.0
2005-12,3800.0
2006-01,1500.0
2006-02,1900.0
2006-03,3100.0
2006-04,3800.0
2006-05,9500.0
2006-06,12300.0
2006-07,9500.0
2006-08,7300.0
2006-09,6700.0
2006-10,3000.0
2006-11,2200.0
2006-12,4100.0
2007-01,2400.0
2007-02,1700.0
2007-03,3300.0
2007-04,3900.0
2007-05,9400.0
2007-06,13900.0
2007-07,10500.0
