date,value
1980-01,320.0
1980-02,632.0
1980-03,480.0
1980-04,240.0
1980-05,312.0
1980-06,260.0
1980-07,192.0
1980-08,244.0
1980-09,320.0
1980-10,384.0
1980-11,472.0
1980-12,136.0
1981-01,196.0
1981-02,520.0
1981-03,544.0
1981-04,336.0
1981-05,332.0
1981-06,224.0
1981-07,272.0
1981-08,248.0
1981-09,328.0
1981-10,464.0
1981-11,524.0
1981-12,184.0
1982-01,332.0
1982-02,568.0
1982-03,560.0
1982-04,292.0
1982-05,376.0
1982-06,316.0
1982-07,224.0
1982-08,300.0
1982-09,372.0
1982-10,480.0
1982-11,568.0
1982-12,188.0
1983-01,340.0
1983-02,672.0
1983-03,556.0
1983-04,396.0
1983-05,412.0
1983-06,388.0
1983-07,340.0
1983-08,280.0
1983-09,296.0
1983-10,504.0
1983-11,552.0
1983-12,252.0
1984-01,440.0
1984-02,544.0
1984-03,676.0
1984-04,388.0
1984-05,412.0
1984-06,316.0
1984-07,320.0
1984-08,280.0
1984-09,352.0
1984-10,564.0
1984-11,644.0
1984-12,276.0
1985-01,304.0
1985-02,728.0
1985-03,576.0
1985-04,444.0
1985-05,428.0
1985-06,320.0
1985-07,352.0
1985-08,340.0
1985-09,412.0
1985-10,628.0
1985-11,636.0
1985-12,216.0
1986-01,352.0
1986-02,620.0
1986-03,648.0
1986-04,440.0
1986-05,425.0
1986-06,275.0
1986-07,405.0
1986-08,430.0
1986-09,350.0
1986-10,516.0
1986-11,738.0
1986-12,192.0
1987-01,342.0
1987-02,828.0
1987-03,678.0
1987-04,426.0
1987-05,666.0
1987-06,490.0
1987-07,520.0
1987-08,448.0
1987-09,408.0
1987-10,456.0
1987-11,780.0
1987-12,209.0
1988-01,561.0
1988-02,954.0
1988-03,792.0
1988-04,544.0
1988-05,639.0
1988-06,472.0
1988-07,504.0
1988-08,490.0
1988-09,540.0
1988-10,748.0
1988-11,781.0
1988-12,275.0
1989-01,451.0
1989-02,837.0
1989-03,423.0
1989-04,522.0
1989-05,504.0
1989-06,378.0
1989-07,510.0
1989-08,396.0
1989-09,506.0
1989-10,693.0
1989-11,720.0
1989-12,341.0
1990-01,708.0
1990-02,880.0
1990-03,890.0
1990-04,486.0
1990-05,621.0
1990-06,450.0
1990-07,407.0
1990-08,396.0
1990-09,370.0
1990-10,572.0
1990-11,660.0
1990-12,240.0
1991-01,408.0
1991-02,570.0
1991-03,520.0
1991-04,528.0
1991-05,420.0
1991-06,464.0
1991-07,320.0
1991-08,451.0
1991-09,473.0
1991-10,605.0
1991-11,605.0
1991-12,300.0
1992-01,520.0
1992-02,910.0
1992-03,825.0
1992-04,530.0
1992-05,530.0
1992-06,590.0
1992-07,363.0
1992-08,418.0
1992-09,348.0
1992-10,561.0
1992-11,612.0
1992-12,276.0
1993-01,492.0
1993-02,732.0
1993-03,816.0
1993-04,363.0
1993-05,495.0
1993-06,432.0
1993-07,451.0
1993-08,440.0
1993-09,360.0
1993-10,540.0
1993-11,689.0
1993-12,308.0
1994-01,518.0
1994-02,1068.0
1994-03,767.0
1994-04,492.0
1994-05,516.0
1994-06,670.0
1994-07,671.0
1994-08,546.0
1994-09,598.0
1994-10,630.0
1994-11,854.0
1994-12,300.0
1995-01,448.0
1995-02,990.0
1995-03,1080.0
1995-04,676.0
1995-05,506.0
1995-06,715.0
1995-07,546.0
1995-08,448.0
1995-09,690.0
1995-10,975.0
1995-11,975.0
1995-12,480.0
1996-01,731.0
1996-02,1120.0
1996-03,1072.0
1996-04,645.0
1996-05,756.0
1996-06,637.0
1996-07,576.0
1996-08,576.0
1996-09,656.0
1996-10,714.0
1996-11,646.0
1996-12,576.0
1997-01,703.0
1997-02,935.0
1997-03,850.0
1997-04,646.0
1997-05,630.0
1997-06,490.0
1997-07,782.0
1997-08,496.0
1997-09,793.0
1997-10,852.0
1997-11,1044.0
1997-12,377.0
1998-01,645.0
1998-02,984.0
1998-03,1040.0
1998-04,816.0
1998-05,710.0
1998-06,693.0
1998-07,696.0
1998-08,564.0
1998-09,600.0
1998-10,741.0
1998-11,1053.0
1998-12,375.0
1999-01,736.0
1999-02,858.0
1999-03,832.0
1999-04,494.0
1999-05,550.0
1999-06,550.0
1999-07,728.0
1999-08,676.0
1999-09,676.0
1999-10,700.0
1999-11,728.0
1999-12,576.0
2000-01,901.0
2000-02,1080.0
