date,value
2000-01,100.0
2000-02,600.0
2000-03,1100.0
2000-04,1600.0
2000-05,600.0
2000-06,900.0
2000-07,800.0
2000-08,1000.0
2000-09,1200.0
2000-10,1000.0
2000-11,600.0
2000-12,1700.0
2001-01,1000.0
2001-02,1200.0
2001-03,900.0
2001-04,1500.0
2001-05,1000.0
2001-06,1000.0
2001-07,1100.0
2001-08,900.0
2001-09,1000.0
2001-10,1900.0
2001-11,1000.0
2001-12,1200.0
2002-01,1000.0
2002-02,1000.0
2002-03,1300.0
2002-04,1700.0
2002-05,1100.0
2002-06,500.0
2002-07,1600.0
2002-08,1400.0
2002-09,1000.0
2002-10,1700.0
2002-11,900.0
2002-12,1000.0
2003-01,1100.0
2003-02,1100.0
2003-03,1100.0
2003-04,800.0
2003-05,1800.0
2003-06,1100.0
2003-07,1000.0
2003-08,1300.0
2003-09,1000.0
2003-10,1400.0
2003-11,700.0
2003-12,800.0
2004-01,1000.0
2004-02,900.0
2004-03,700.0
2004-04,1200.0
2004-05,900.0
2004-06,900.0
2004-07,800.0
2004-08,900.0
2004-09,1000.0
2004-10,800.0
2004-11,600.0
2004-12,700.0
2005-01,1000.0
2005-02,600.0
2005-03,900.0
2005-04,700.0
2005-05,700.0
2005-06,400.0
2005-07,800.0
2005-08,600.0
2005-09,700.0
2005-10,600.0
2005-11,900.0
2005-12,700.0
2006-01,700.0
2006-02,300.0
2006-03,500.0
2006-04,500.0
2006-05,500.0
2006-06,900.0
2006-07,400.0
2006-08,600.0
2006-09,1200.0
2006-10,800.0
2006-11,400.0
2006-12,800.0
2007-01,900.0
2007-02,400.0
2007-03,1200.0
2007-04,600.0
2007-05,700.0
2007-06,800.0
2007-07,1000.0
