date,value
1980-01,56.0
1980-02,44.0
1980-03,24.0
1980-04,24.0
1980-05,16.0
1980-06,24.0
1980-07,28.0
1980-08,16.0
1980-09,28.0
1980-10,32.0
1980-11,64.0
1980-12,104.0
1981-01,84.0
1981-02,28.0
1981-03,12.0
1981-04,12.0
1981-05,12.0
1981-06,4.0
1981-07,24.0
1981-08,8.0
1981-09,20.0
1981-10,52.0
1981-11,36.0
1981-12,128.0
1982-01,56.0
1982-02,76.0
1982-03,68.0
1982-04,32.0
1982-05,12.0
1982-06,12.0
1982-07,24.0
1982-08,40.0
1982-09,20.0
1982-10,64.0
1982-11,92.0
1982-12,128.0
1983-01,96.0
1983-02,80.0
1983-03,48.0
1983-04,24.0
1983-05,24.0
1983-06,12.0
1983-07,24.0
1983-08,28.0
1983-09,36.0
1983-10,48.0
1983-11,84.0
1983-12,176.0
1984-01,104.0
1984-02,92.0
1984-03,32.0
1984-04,32.0
1984-05,16.0
1984-06,40.0
1984-07,36.0
1984-08,20.0
1984-09,48.0
1984-10,68.0
1984-11,48.0
1984-12,236.0
1985-01,120.0
1985-02,84.0
1985-03,40.0
1985-04,36.0
1985-05,28.0
1985-06,16.0
1985-07,20.0
1985-08,20.0
1985-09,28.0
1985-10,72.0
1985-11,88.0
1985-12,284.0
1986-01,128.0
1986-02,108.0
1986-03,68.0
1986-04,44.0
1986-05,25.0
1986-06,55.0
1986-07,30.0
1986-08,20.0
1986-09,95.0
1986-10,78.0
1986-11,126.0
1986-12,252.0
1987-01,144.0
1987-02,126.0
1987-03,132.0
1987-04,54.0
1987-05,42.0
1987-06,35.0
1987-07,64.0
1987-08,80.0
1987-09,80.0
1987-10,96.0
1987-11,100.0
1987-12,374.0
1988-01,264.0
1988-02,225.0
1988-03,99.0
1988-04,64.0
1988-05,45.0
1988-06,80.0
1988-07,135.0
1988-08,50.0
1988-09,40.0
1988-10,132.0
1988-11,154.0
1988-12,528.0
1989-01,198.0
1989-02,162.0
1989-03,117.0
1989-04,108.0
1989-05,63.0
1989-06,72.0
1989-07,70.0
1989-08,55.0
1989-09,33.0
1989-10,99.0
1989-11,120.0
1989-12,341.0
1990-01,264.0
1990-02,170.0
1990-03,120.0
1990-04,72.0
1990-05,81.0
1990-06,63.0
1990-07,77.0
1990-08,55.0
1990-09,50.0
1990-10,132.0
1990-11,154.0
1990-12,468.0
1991-01,336.0
1991-02,140.0
1991-03,150.0
1991-04,44.0
1991-05,50.0
1991-06,72.0
1991-07,60.0
1991-08,99.0
1991-09,110.0
1991-10,132.0
1991-11,165.0
1991-12,636.0
1992-01,416.0
1992-02,150.0
1992-03,88.0
1992-04,70.0
1992-05,80.0
1992-06,110.0
1992-07,66.0
1992-08,66.0
1992-09,84.0
1992-10,187.0
1992-11,156.0
1992-12,492.0
1993-01,216.0
1993-02,216.0
1993-03,132.0
1993-04,110.0
1993-05,33.0
1993-06,117.0
1993-07,77.0
1993-08,77.0
1993-09,96.0
1993-10,96.0
1993-11,234.0
1993-12,518.0
1994-01,462.0
1994-02,300.0
1994-03,117.0
1994-04,108.0
1994-05,36.0
1994-06,100.0
1994-07,99.0
1994-08,52.0
1994-09,26.0
1994-10,84.0
1994-11,210.0
1994-12,675.0
1995-01,352.0
1995-02,300.0
1995-03,165.0
1995-04,65.0
1995-05,55.0
1995-06,77.0
1995-07,182.0
1995-08,84.0
1995-09,105.0
1995-10,165.0
1995-11,195.0
1995-12,640.0
1996-01,425.0
1996-02,448.0
1996-03,224.0
1996-04,60.0
1996-05,112.0
1996-06,117.0
1996-07,144.0
1996-08,32.0
1996-09,96.0
1996-10,136.0
1996-11,170.0
1996-12,810.0
1997-01,456.0
1997-02,374.0
1997-03,187.0
1997-04,68.0
1997-05,70.0
1997-06,112.0
1997-07,51.0
1997-08,32.0
1997-09,65.0
1997-10,228.0
1997-11,324.0
1997-12,936.0
1998-01,600.0
1998-02,408.0
1998-03,169.0
1998-04,168.0
1998-05,30.0
1998-06,99.0
1998-07,84.0
1998-08,84.0
1998-09,132.0
1998-10,169.0
1998-11,325.0
1998-12,990.0
1999-01,416.0
1999-02,182.0
1999-03,286.0
1999-04,156.0
1999-05,120.0
1999-06,99.0
1999-07,210.0
1999-08,78.0
1999-09,156.0
1999-10,210.0
1999-11,434.0
1999-12,912.0
2000-01,680.0
2000-02,630.0
2000-03,375.0
2000-04,285.0
2000-05,55.0
2000-06,180.0
2000-07,165.0
2000-08,126.0
2000-09,120.0
2000-10,176.0
2000-11,416.0
2000-12,816.0
2001-01,220.0
2001-02,646.0
2001-03,204.0
2001-04,221.0
2001-05,91.0
2001-06,156.0
2001-07,187.0
2001-08,75.0
2001-09,240.0
2001-10,255.0
2001-11,315.0
2001-12,1020.0
2002-01,777.0
2002-02,391.0
2002-03,360.0
2002-04,102.0
2002-05,56.0
2002-06,169.0
2002-07,170.0
2002-08,96.0
2002-09,120.0
2002-10,198.0
2002-11,234.0
2002-12,1080.0
2003-01,598.0
2003-02,720.0
2003-03,247.0
2003-04,240.0
2003-05,130.0
2003-06,121.0
2003-07,180.0
2003-08,153.0
2003-09,176.0
2003-10,247.0
2003-11,361.0
2003-12,1210.0
2004-01,500.0
2004-02,651.0
2004-03,378.0
2004-04,252.0
2004-05,108.0
2004-06,224.0
2004-07,220.0
2004-08,110.0
2004-09,140.0
2004-10,252.0
2004-11,399.0
2004-12,1225.0
2005-01,841.0
2005-02,528.0
2005-03,400.0
2005-04,264.0
2005-05,95.0
2005-06,152.0
2005-07,264.0
2005-08,42.0
2005-09,110.0
2005-10,299.0
2005-11,621.0
2005-12,1050.0
2006-01,858.0
2006-02,946.0
2006-03,460.0
2006-04,352.0
2006-05,119.0
2006-06,198.0
2006-07,216.0
2006-08,126.0
2006-09,126.0
2006-10,308.0
2006-11,374.0
2006-12,1144.0
2007-01,672.0
2007-02,667.0
2007-03,437.0
2007-04,184.0
2007-05,90.0
2007-06,114.0
2007-07,216.0
2007-08,66.0
2007-09,92.0
