date,value
1991-01,500.0
1991-02,700.0
1991-03,1700.0
1991-04,2700.0
1991-05,3300.0
1991-06,5000.0
1991-07,3500.0
1991-08,3200.0
1991-09,3200.0
1991-10,2400.0
1991-11,2700.0
1991-12,4800.0
1992-01,2500.0
1992-02,1800.0
1992-03,3100.0
1992-04,4100.0
1992-05,4700.0
1992-06,5600.0
1992-07,4300.0
1992-08,3200.0
1992-09,3500.0
1992-10,2600.0
1992-11,3600.0
1992-12,4900.0
1993-01,1900.0
1993-02,2200.0
1993-03,4300.0
1993-04,4100.0
1993-05,6200.0
1993-06,5600.0
1993-07,5000.0
1993-08,3500.0
1993-09,4000.0
1993-10,2700.0
1993-11,3400.0
1993-12,4300.0
1994-01,3000.0
1994-02,2100.0
1994-03,4900.0
1994-04,3700.0
1994-05,5200.0
1994-06,5300.0
1994-07,5700.0
1994-08,3500.0
1994-09,5200.0
1994-10,3300.0
1994-11,5000.0
1994-12,4800.0
1995-01,2800.0
1995-02,2600.0
1995-03,4700.0
1995-04,5400.0
1995-05,5400.0
1995-06,4700.0
1995-07,6000.0
1995-08,4000.0
1995-09,5800.0
1995-10,3400.0
1995-11,4800.0
1995-12,4700.0
1996-01,3400.0
1996-02,2700.0
1996-03,5000.0
1996-04,5200.0
1996-05,6800.0
1996-06,6400.0
1996-07,6400.0
1996-08,5600.0
1996-09,5600.0
1996-10,3300.0
1996-11,4400.0
1996-12,5400.0
1997-01,3100.0
1997-02,3700.0
1997-03,6800.0
1997-04,6200.0
1997-05,6100.0
1997-06,7000.0
1997-07,6200.0
1997-08,5300.0
1997-09,7300.0
1997-10,4500.0
1997-11,6200.0
1997-12,5300.0
1998-01,4100.0
1998-02,2500.0
1998-03,6600.0
1998-04,6300.0
1998-05,8100.0
1998-06,7000.0
1998-07,7400.0
1998-08,6200.0
1998-09,7500.0
1998-10,5000.0
1998-11,5900.0
1998-12,6800.0
1999-01,6000.0
1999-02,3700.0
1999-03,8200.0
1999-04,5900.0
1999-05,5900.0
1999-06,10100.0
1999-07,7800.0
1999-08,6000.0
1999-09,6700.0
1999-10,4000.0
1999-11,5200.0
1999-12,6200.0
2000-01,5600.0
2000-02,5100.0
2000-03,8300.0
2000-04,8200.0
2000-05,6800.0
2000-06,6900.0
2000-07,7200.0
2000-08,7900.0
2000-09,9100.0
2000-10,5500.0
2000-11,5300.0
2000-12,7700.0
2001-01,6100.0
2001-02,6600.0
2001-03,6600.0
2001-04,7500.0
2001-05,9000.0
2001-06,9000.0
2001-07,9400.0
2001-08,5600.0
2001-09,7900.0
2001-10,3800.0
2001-11,4600.0
2001-12,5900.0
2002-01,4400.0
2002-02,4900.0
2002-03,6100.0
2002-04,6900.0
2002-05,8800.0
2002-06,8200.0
2002-07,8300.0
2002-08,7700.0
2002-09,8400.0
2002-10,5700.0
2002-11,6300.0
2002-12,7200.0
2003-01,6400.0
2003-02,3100.0
2003-03,4000.0
2003-04,4200.0
2003-05,6700.0
2003-06,8300.0
2003-07,11100.0
2003-08,8500.0
2003-09,9200.0
2003-10,6800.0
2003-11,7900.0
2003-12,11500.0
2004-01,8500.0
2004-02,6200.0
2004-03,13100.0
2004-04,11700.0
2004-05,11200.0
2004-06,12900.0
2004-07,11600.0
2004-08,9100.0
2004-09,11100.0
2004-10,6600.0
2004-11,10100.0
2004-12,11900.0
2005-01,10100.0
2005-02,6300.0
2005-03,8600.0
2005-04,10500.0
2005-05,12400.0
2005-06,14500.0
2005-07,12600.0
2005-08,10600.0
2005-09,13800.0
2005-10,8600.0
2005-11,12000.0
2005-12,15900.0
2006-01,9000.0
2006-02,6500.0
2006-03,10800.0
2006-04,12300.0
2006-05,13800.0
2006-06,16600.0
2006-07,11300.0
2006-08,8500.0
2006-09,11700.0
2006-10,9200.0
2006-11,11400.0
2006-12,15900.0
2007-01,9500.0
2007-02,6600.0
2007-03,10400.0
2007-04,12400.0
2007-05,14500.0
2007-06,13700.0
2007-07,11700.0
