date,value
1980-01,2436.0
1980-02,3728.0
1980-03,2612.0
1980-04,892.0
1980-05,620.0
1980-06,468.0
1980-07,752.0
1980-08,604.0
1980-09,584.0
1980-10,1048.0
1980-11,2144.0
1980-12,2668.0
1981-01,2640.0
1981-02,2908.0
1981-03,2452.0
1981-04,1024.0
1981-05,904.0
1981-06,564.0
1981-07,852.0
1981-08,952.0
1981-09,780.0
1981-10,1532.0
1981-11,1696.0
1981-12,2028.0
1982-01,2492.0
1982-02,2020.0
1982-03,1770.0
1982-04,1444.0
1982-05,856.0
1982-06,716.0
1982-07,964.0
1982-08,1040.0
1982-09,936.0
1982-10,1728.0
1982-11,1856.0
1982-12,2186.0
1983-01,2664.0
1983-02,2396.0
1983-03,2032.0
1983-04,1608.0
1983-05,972.0
1983-06,700.0
1983-07,1224.0
1983-08,1472.0
1983-09,1052.0
1983-10,1824.0
1983-11,1956.0
1983-12,2564.0
1984-01,3333.0
1984-02,2856.0
1984-03,2632.0
1984-04,1908.0
1984-05,1248.0
1984-06,800.0
1984-07,1332.0
1984-08,1144.0
1984-09,1008.0
1984-10,1856.0
1984-11,2476.0
1984-12,2448.0
1985-01,3408.0
1985-02,3176.0
1985-03,3012.0
1985-04,2332.0
1985-05,1016.0
1985-06,624.0
1985-07,1152.0
1985-08,1060.0
1985-09,1201.0
1985-10,1940.0
1985-11,5680.0
1985-12,5232.0
1986-01,4084.0
1986-02,4520.0
1986-03,3316.0
1986-04,2892.0
1986-05,1225.0
1986-06,1130.0
1986-07,1580.0
1986-08,1730.0
1986-09,1465.0
1986-10,2670.0
1986-11,5604.0
1986-12,4110.0
1987-01,4122.0
1987-02,4854.0
1987-03,3168.0
1987-04,2868.0
1987-05,2028.0
1987-06,1407.0
1987-07,1592.0
1987-08,1344.0
1987-09,1656.0
1987-10,3208.0
1987-11,5280.0
1987-12,4026.0
1988-01,4081.0
1988-02,4248.0
1988-03,2763.0
1988-04,2712.0
1988-05,2268.0
1988-06,1232.0
1988-07,2808.0
1988-08,2250.0
1988-09,2620.0
1988-10,4246.0
1988-11,4455.0
1988-12,3454.0
1989-01,3949.0
1989-02,3699.0
1989-03,2799.0
1989-04,2295.0
1989-05,1575.0
1989-06,1116.0
1989-07,1960.0
1989-08,1760.0
1989-09,1661.0
1989-10,2893.0
1989-11,3890.0
1989-12,3322.0
1990-01,4776.0
1990-02,3590.0
1990-03,3430.0
1990-04,2484.0
1990-05,1719.0
1990-06,1134.0
1990-07,1826.0
1990-08,1837.0
1990-09,1730.0
1990-10,2871.0
1990-11,4554.0
1990-12,4032.0
1991-01,3888.0
1991-02,3460.0
1991-03,4010.0
1991-04,1991.0
1991-05,1510.0
1991-06,1368.0
1991-07,1710.0
1991-08,1320.0
1991-09,1287.0
1991-10,2640.0
1991-11,3828.0
1991-12,3264.0
1992-01,2444.0
1992-02,3850.0
1992-03,3729.0
1992-04,1790.0
1992-05,1060.0
1992-06,920.0
1992-07,1540.0
1992-08,1144.0
1992-09,1248.0
1992-10,2112.0
1992-11,3048.0
1992-12,2964.0
1993-01,2880.0
1993-02,4056.0
1993-03,3216.0
1993-04,1914.0
1993-05,1474.0
1993-06,954.0
1993-07,1584.0
1993-08,1177.0
1993-09,1152.0
1993-10,2364.0
1993-11,3484.0
1993-12,3500.0
1994-01,3738.0
1994-02,3612.0
1994-03,3445.0
1994-04,2028.0
1994-05,1296.0
1994-06,940.0
