date,value
1980-01,4.0
1980-02,8.0
1980-03,24.0
1980-04,20.0
1980-05,16.0
1980-06,8.0
1980-07,20.0
1980-08,20.0
1980-09,16.0
1980-10,28.0
1980-11,20.0
1980-12,8.0
1981-01,8.0
1981-02,16.0
1981-03,28.0
1981-04,40.0
1981-05,20.0
1981-06,8.0
1981-07,52.0
1981-08,40.0
1981-09,12.0
1981-10,44.0
1981-11,4.0
1981-12,4.0
1982-01,16.0
1982-02,12.0
1982-03,36.0
1982-04,16.0
1982-05,36.0
1982-06,16.0
1982-07,16.0
1982-08,4.0
1982-09,28.0
1982-10,32.0
1982-11,16.0
1982-12,8.0
1983-01,16.0
1983-02,16.0
1983-03,28.0
1983-04,20.0
1983-05,16.0
1983-06,16.0
1983-07,28.0
1983-08,20.0
1983-09,36.0
1983-10,36.0
1983-11,8.0
1983-12,12.0
1984-01,16.0
1984-02,24.0
1984-03,16.0
1984-04,36.0
1984-05,16.0
1984-06,16.0
1984-07,12.0
1984-08,16.0
1984-09,8.0
1984-10,20.0
1984-11,20.0
1984-12,0.0
1985-01,20.0
1985-02,8.0
1985-03,36.0
1985-04,12.0
1985-05,20.0
1985-06,12.0
1985-07,20.0
1985-08,24.0
1985-09,24.0
1985-10,16.0
1985-11,4.0
1985-12,16.0
1986-01,24.0
1986-02,16.0
1986-03,12.0
1986-04,32.0
1986-05,15.0
1986-06,15.0
1986-07,15.0
1986-08,45.0
1986-09,35.0
1986-10,6.0
1986-11,12.0
1986-12,0.0
1987-01,12.0
1987-02,12.0
1987-03,6.0
1987-04,18.0
1987-05,36.0
1987-06,21.0
1987-07,16.0
1987-08,32.0
1987-09,8.0
1987-10,16.0
1987-11,70.0
1987-12,0.0
1988-01,22.0
1988-02,18.0
1988-03,0.0
1988-04,8.0
1988-05,27.0
1988-06,8.0
1988-07,18.0
1988-08,10.0
1988-09,20.0
1988-10,11.0
1988-11,0.0
1988-12,0.0
1989-01,0.0
1989-02,9.0
1989-03,27.0
1989-04,0.0
1989-05,0.0
1989-06,0.0
1989-07,10.0
1989-08,22.0
1989-09,22.0
1989-10,0.0
1989-11,10.0
1989-12,11.0
1990-01,0.0
1990-02,10.0
1990-03,20.0
1990-04,9.0
1990-05,9.0
1990-06,18.0
1990-07,22.0
1990-08,22.0
1990-09,0.0
1990-10,0.0
1990-11,0.0
1990-12,12.0
1991-01,12.0
1991-02,10.0
1991-03,20.0
1991-04,11.0
1991-05,10.0
1991-06,16.0
1991-07,0.0
1991-08,33.0
1991-09,0.0
1991-10,11.0
1991-11,11.0
1991-12,12.0
1992-01,26.0
1992-02,10.0
1992-03,33.0
1992-04,20.0
1992-05,0.0
1992-06,10.0
1992-07,55.0
1992-08,22.0
1992-09,12.0
1992-10,44.0
1992-11,72.0
1992-12,24.0
1993-01,12.0
1993-02,60.0
1993-03,72.0
1993-04,33.0
1993-05,22.0
1993-06,18.0
1993-07,22.0
1993-08,11.0
1993-09,24.0
1993-10,36.0
1993-11,52.0
1993-12,42.0
1994-01,42.0
1994-02,60.0
1994-03,91.0
1994-04,48.0
1994-05,36.0
1994-06,30.0
1994-07,121.0
1994-08,65.0
1994-09,104.0
1994-10,84.0
1994-11,84.0
1994-12,0.0
1995-01,32.0
1995-02,45.0
1995-03,60.0
1995-04,52.0
1995-05,110.0
1995-06,66.0
1995-07,26.0
1995-08,70.0
1995-09,90.0
1995-10,60.0
1995-11,90.0
1995-12,32.0
1996-01,34.0
1996-02,64.0
1996-03,240.0
1996-04,60.0
1996-05,98.0
1996-06,13.0
1996-07,96.0
1996-08,80.0
1996-09,96.0
1996-10,51.0
1996-11,136.0
1996-12,72.0
1997-01,19.0
1997-02,85.0
1997-03,153.0
1997-04,68.0
1997-05,168.0
1997-06,98.0
1997-07,136.0
1997-08,64.0
1997-09,39.0
1997-10,24.0
1997-11,96.0
1997-12,52.0
1998-01,90.0
1998-02,72.0
1998-03,130.0
1998-04,120.0
1998-05,130.0
1998-06,81.0
1998-07,108.0
1998-08,36.0
1998-09,48.0
1998-10,78.0
1998-11,104.0
1998-12,15.0
1999-01,16.0
1999-02,182.0
1999-03,143.0
1999-04,117.0
1999-05,110.0
1999-06,55.0
1999-07,70.0
1999-08,156.0
1999-09,39.0
1999-10,84.0
1999-11,84.0
1999-12,32.0
2000-01,0.0
2000-02,135.0
2000-03,105.0
2000-04,180.0
2000-05,99.0
2000-06,108.0
2000-07,105.0
2000-08,84.0
2000-09,90.0
2000-10,32.0
2000-11,32.0
2000-12,68.0
2001-01,100.0
2001-02,153.0
2001-03,255.0
2001-04,187.0
2001-05,143.0
2001-06,104.0
2001-07,85.0
2001-08,135.0
2001-09,135.0
2001-10,51.0
2001-11,90.0
2001-12,68.0
2002-01,105.0
2002-02,238.0
2002-03,270.0
2002-04,187.0
2002-05,56.0
2002-06,65.0
2002-07,85.0
2002-08,48.0
2002-09,90.0
2002-10,144.0
2002-11,162.0
2002-12,40.0
2003-01,0.0
2003-02,162.0
2003-03,228.0
2003-04,144.0
2003-05,91.0
2003-06,44.0
2003-07,144.0
2003-08,102.0
2003-09,80.0
2003-10,76.0
2003-11,190.0
2003-12,22.0
2004-01,0.0
2004-02,168.0
2004-03,105.0
2004-04,126.0
2004-05,72.0
2004-06,96.0
2004-07,120.0
2004-08,88.0
2004-09,80.0
2004-10,147.0
2004-11,147.0
2004-12,100.0
2005-01,58.0
2005-02,44.0
2005-03,200.0
2005-04,144.0
2005-05,57.0
2005-06,95.0
2005-07,96.0
2005-08,126.0
2005-09,88.0
2005-10,69.0
2005-11,115.0
2005-12,50.0
2006-01,104.0
2006-02,154.0
2006-03,92.0
2006-04,154.0
2006-05,153.0
2006-06,162.0
2006-07,72.0
2006-08,147.0
2006-09,126.0
2006-10,198.0
2006-11,66.0
2006-12,78.0
2007-01,56.0
2007-02,92.0
2007-03,161.0
2007-04,138.0
2007-05,198.0
2007-06,57.0
2007-07,144.0
2007-08,44.0
2007-09,115.0
