date,value
1980-01,80.0
1980-02,128.0
1980-03,109.0
1980-04,188.0
1980-05,147.0
1980-06,76.0
1980-07,108.0
1980-08,152.0
1980-09,96.0
1980-10,156.0
1980-11,176.0
1980-12,90.0
1981-01,88.0
1981-02,121.0
1981-03,204.0
1981-04,149.0
1981-05,149.0
1981-06,140.0
1981-07,249.0
1981-08,188.0
1981-09,164.0
1981-10,268.0
1981-11,116.0
1981-12,80.0
1982-01,92.0
1982-02,117.0
1982-03,214.0
1982-04,212.0
1982-05,223.0
1982-06,128.0
1982-07,144.0
1982-08,174.0
1982-09,116.0
1982-10,190.0
1982-11,172.0
1982-12,84.0
1983-01,136.0
1983-02,100.0
1983-03,200.0
1983-04,176.0
1983-05,211.0
1983-06,177.0
1983-07,116.0
1983-08,200.0
1983-09,164.0
1983-10,249.0
1983-11,183.0
1983-12,124.0
1984-01,112.0
1984-02,163.0
1984-03,181.0
1984-04,181.0
1984-05,244.0
1984-06,149.0
1984-07,229.0
1984-08,301.0
1984-09,253.0
1984-10,260.0
1984-11,239.0
1984-12,205.0
1985-01,101.0
1985-02,137.0
1985-03,305.0
1985-04,242.0
1985-05,201.0
1985-06,184.0
1985-07,181.0
1985-08,200.0
1985-09,279.0
1985-10,187.0
1985-11,478.0
1985-12,204.0
1986-01,161.0
1986-02,191.0
1986-03,325.0
1986-04,309.0
1986-05,272.0
1986-06,200.0
1986-07,196.0
1986-08,346.0
1986-09,224.0
1986-10,319.0
1986-11,352.0
1986-12,180.0
1987-01,168.0
1987-02,328.0
1987-03,244.0
1987-04,445.0
1987-05,344.0
1987-06,239.0
1987-07,296.0
1987-08,243.0
1987-09,294.0
1987-10,305.0
1987-11,410.0
1987-12,152.0
1988-01,312.0
1988-02,308.0
1988-03,409.0
1988-04,473.0
1988-05,337.0
1988-06,309.0
1988-07,361.0
1988-08,436.0
1988-09,505.0
1988-10,458.0
1988-11,372.0
1988-12,168.0
1989-01,221.0
1989-02,346.0
1989-03,293.0
1989-04,706.0
1989-05,231.0
1989-06,155.0
1989-07,374.0
1989-08,291.0
1989-09,345.0
1989-10,374.0
1989-11,474.0
1989-12,160.0
1990-01,186.0
1990-02,264.0
1990-03,432.0
1990-04,210.0
1990-05,344.0
1990-06,298.0
1990-07,255.0
1990-08,430.0
1990-09,346.0
1990-10,475.0
1990-11,344.0
1990-12,158.0
1991-01,265.0
1991-02,241.0
1991-03,353.0
1991-04,387.0
1991-05,496.0
1991-06,439.0
1991-07,409.0
1991-08,278.0
1991-09,411.0
1991-10,516.0
1991-11,920.0
1991-12,523.0
1992-01,358.0
1992-02,498.0
1992-03,324.0
1992-04,438.0
1992-05,441.0
1992-06,557.0
1992-07,549.0
1992-08,495.0
1992-09,578.0
1992-10,390.0
1992-11,541.0
1992-12,416.0
1993-01,427.0
1993-02,497.0
1993-03,251.0
1993-04,623.0
1993-05,549.0
1993-06,662.0
1993-07,571.0
1993-08,589.0
1993-09,650.0
1993-10,1033.0
1993-11,869.0
1993-12,366.0
1994-01,375.0
1994-02,514.0
1994-03,846.0
1994-04,697.0
1994-05,785.0
1994-06,716.0
1994-07,639.0
1994-08,1185.0
1994-09,1311.0
1994-10,883.0
1994-11,910.0
1994-12,533.0
1995-01,573.0
1995-02,1090.0
1995-03,963.0
1995-04,692.0
1995-05,1633.0
1995-06,690.0
1995-07,925.0
1995-08,1438.0
1995-09,933.0
1995-10,1039.0
1995-11,1403.0
1995-12,601.0
1996-01,615.0
1996-02,757.0
1996-03,1188.0
1996-04,1020.0
1996-05,895.0
1996-06,1012.0
1996-07,755.0
1996-08,827.0
1996-09,1288.0
1996-10,1075.0
1996-11,1424.0
1996-12,825.0
1997-01,425.0
1997-02,873.0
1997-03,1396.0
1997-04,1558.0
1997-05,1255.0
1997-06,1091.0
1997-07,1071.0
1997-08,1262.0
1997-09,1307.0
1997-10,1408.0
1997-11,995.0
1997-12,583.0
1998-01,434.0
1998-02,792.0
1998-03,869.0
1998-04,840.0
1998-05,882.0
1998-06,948.0
1998-07,884.0
1998-08,891.0
1998-09,755.0
1998-10,1680.0
1998-11,1265.0
1998-12,624.0
1999-01,565.0
1999-02,881.0
1999-03,1411.0
1999-04,976.0
1999-05,1177.0
1999-06,949.0
1999-07,1042.0
1999-08,1297.0
1999-09,1749.0
1999-10,946.0
1999-11,983.0
1999-12,542.0
2000-01,997.0
2000-02,1207.0
2000-03,1242.0
2000-04,1066.0
2000-05,1357.0
2000-06,1017.0
2000-07,1423.0
2000-08,1424.0
2000-09,799.0
2000-10,1354.0
2000-11,1182.0
2000-12,804.0
2001-01,621.0
2001-02,991.0
2001-03,1327.0
2001-04,1243.0
2001-05,2070.0
2001-06,973.0
2001-07,1193.0
2001-08,969.0
2001-09,967.0
2001-10,1237.0
2001-11,1029.0
2001-12,792.0
2002-01,615.0
2002-02,1012.0
2002-03,1001.0
2002-04,1483.0
2002-05,1817.0
2002-06,1108.0
2002-07,1227.0
2002-08,982.0
2002-09,1733.0
2002-10,1328.0
2002-11,1054.0
2002-12,888.0
2003-01,619.0
2003-02,877.0
2003-03,1072.0
2003-04,978.0
2003-05,1167.0
2003-06,987.0
2003-07,1135.0
2003-08,1359.0
2003-09,1958.0
2003-10,1218.0
2003-11,1230.0
2003-12,873.0
2004-01,705.0
2004-02,1555.0
2004-03,1300.0
2004-04,1277.0
2004-05,1509.0
2004-06,1059.0
2004-07,1301.0
2004-08,1218.0
2004-09,1174.0
2004-10,1267.0
2004-11,1361.0
2004-12,941.0
2005-01,1033.0
2005-02,1346.0
2005-03,1541.0
2005-04,1293.0
2005-05,2050.0
2005-06,1158.0
2005-07,1402.0
2005-08,1462.0
2005-09,1481.0
2005-10,1263.0
2005-11,1333.0
2005-12,959.0
2006-01,944.0
2006-02,1643.0
2006-03,1439.0
2006-04,1193.0
2006-05,1752.0
2006-06,1254.0
2006-07,1676.0
2006-08,1775.0
2006-09,1750.0
2006-10,1676.0
2006-11,1336.0
2006-12,937.0
2007-01,1349.0
2007-02,1335.0
2007-03,1895.0
2007-04,1474.0
2007-05,1538.0
2007-06,1421.0
