date,value
1980-01,270.0
1980-02,365.0
1980-03,354.0
1980-04,260.0
1980-05,284.0
1980-06,472.0
1980-07,560.0
1980-08,591.0
1980-09,254.0
1980-10,274.0
1980-11,334.0
1980-12,437.0
1981-01,540.0
1981-02,472.0
1981-03,341.0
1981-04,348.0
1981-05,487.0
1981-06,435.0
1981-07,323.0
1981-08,736.0
1981-09,329.0
1981-10,350.0
1981-11,375.0
1981-12,340.0
1982-01,404.0
1982-02,473.0
1982-03,391.0
1982-04,253.0
1982-05,277.0
1982-06,449.0
1982-07,599.0
1982-08,611.0
1982-09,443.0
1982-10,391.0
1982-11,318.0
1982-12,289.0
1983-01,411.0
1983-02,375.0
1983-03,247.0
1983-04,230.0
1983-05,226.0
1983-06,392.0
1983-07,457.0
1983-08,370.0
1983-09,244.0
1983-10,414.0
1983-11,307.0
1983-12,403.0
1984-01,346.0
1984-02,451.0
1984-03,391.0
1984-04,195.0
1984-05,302.0
1984-06,310.0
1984-07,296.0
1984-08,266.0
1984-09,429.0
1984-10,359.0
1984-11,278.0
1984-12,299.0
1985-01,465.0
1985-02,527.0
1985-03,298.0
1985-04,343.0
1985-05,298.0
1985-06,344.0
1985-07,336.0
1985-08,395.0
1985-09,390.0
1985-10,320.0
1985-11,389.0
1985-12,409.0
1986-01,596.0
1986-02,619.0
1986-03,358.0
1986-04,345.0
1986-05,302.0
1986-06,492.0
1986-07,457.0
1986-08,443.0
1986-09,411.0
1986-10,383.0
1986-11,289.0
1986-12,368.0
1987-01,677.0
1987-02,679.0
1987-03,320.0
1987-04,325.0
1987-05,282.0
1987-06,371.0
1987-07,705.0
1987-08,379.0
1987-09,463.0
1987-10,439.0
1987-11,370.0
1987-12,549.0
1988-01,670.0
1988-02,754.0
1988-03,346.0
1988-04,429.0
1988-05,395.0
1988-06,573.0
1988-07,821.0
1988-08,440.0
1988-09,590.0
1988-10,557.0
1988-11,499.0
1988-12,396.0
1989-01,709.0
1989-02,885.0
1989-03,452.0
1989-04,362.0
1989-05,422.0
1989-06,520.0
1989-07,1015.0
1989-08,458.0
1989-09,455.0
1989-10,501.0
1989-11,472.0
1989-12,318.0
1990-01,844.0
1990-02,1111.0
1990-03,401.0
1990-04,490.0
1990-05,420.0
1990-06,582.0
1990-07,1054.0
1990-08,656.0
1990-09,664.0
1990-10,596.0
1990-11,465.0
1990-12,362.0
1991-01,1138.0
1991-02,1222.0
1991-03,444.0
1991-04,489.0
1991-05,374.0
1991-06,440.0
1991-07,1155.0
1991-08,541.0
1991-09,509.0
1991-10,661.0
1991-11,439.0
1991-12,457.0
1992-01,1184.0
1992-02,1503.0
1992-03,332.0
1992-04,586.0
1992-05,651.0
1992-06,671.0
1992-07,1367.0
1992-08,955.0
1992-09,829.0
1992-10,870.0
1992-11,500.0
1992-12,1007.0
1993-01,1793.0
1993-02,1943.0
1993-03,924.0
1993-04,901.0
1993-05,672.0
1993-06,1140.0
1993-07,1903.0
1993-08,1245.0
1993-09,1014.0
1993-10,856.0
1993-11,797.0
1993-12,756.0
1994-01,2309.0
1994-02,2200.0
1994-03,807.0
1994-04,954.0
1994-05,964.0
1994-06,1006.0
1994-07,2405.0
1994-08,872.0
1994-09,1487.0
1994-10,1719.0
1994-11,1066.0
1994-12,977.0
1995-01,2472.0
1995-02,3141.0
1995-03,1357.0
1995-04,1489.0
1995-05,1354.0
1995-06,1402.0
1995-07,3289.0
1995-08,1486.0
1995-09,1441.0
1995-10,1953.0
1995-11,1169.0
1995-12,1231.0
1996-01,3432.0
1996-02,3702.0
1996-03,1413.0
1996-04,1965.0
1996-05,1069.0
1996-06,2204.0
1996-07,4480.0
1996-08,1916.0
1996-09,1712.0
1996-10,2588.0
1996-11,1297.0
1996-12,1788.0
1997-01,4457.0
1997-02,4672.0
1997-03,2029.0
1997-04,2443.0
1997-05,1798.0
1997-06,2537.0
1997-07,6295.0
1997-08,2112.0
1997-09,2078.0
1997-10,2694.0
1997-11,1609.0
1997-12,992.0
1998-01,3813.0
1998-02,5022.0
1998-03,1361.0
1998-04,1796.0
1998-05,1791.0
1998-06,1269.0
1998-07,4577.0
1998-08,2556.0
1998-09,3431.0
1998-10,2280.0
1998-11,1097.0
1998-12,1824.0
1999-01,4203.0
1999-02,3990.0
1999-03,1806.0
1999-04,1844.0
1999-05,1885.0
1999-06,1070.0
1999-07,4047.0
1999-08,1534.0
1999-09,1363.0
1999-10,2014.0
1999-11,828.0
1999-12,1028.0
2000-01,4138.0
2000-02,4858.0
2000-03,1811.0
2000-04,1734.0
2000-05,1348.0
2000-06,1606.0
2000-07,4289.0
2000-08,1328.0
2000-09,1759.0
2000-10,2773.0
2000-11,1190.0
2000-12,1678.0
2001-01,3262.0
2001-02,4959.0
2001-03,1904.0
2001-04,2064.0
2001-05,1010.0
2001-06,1642.0
2001-07,4783.0
2001-08,1948.0
2001-09,2135.0
2001-10,2759.0
2001-11,1396.0
2001-12,3077.0
2002-01,3438.0
2002-02,4701.0
2002-03,2923.0
2002-04,1942.0
2002-05,1939.0
2002-06,2209.0
2002-07,4934.0
2002-08,2348.0
2002-09,2373.0
2002-10,2458.0
2002-11,1356.0
2002-12,1692.0
2003-01,2990.0
2003-02,4274.0
2003-03,2204.0
2003-04,1438.0
2003-05,1483.0
2003-06,1858.0
2003-07,4116.0
2003-08,1980.0
2003-09,1556.0
2003-10,2146.0
2003-11,1868.0
2003-12,1975.0
2004-01,3336.0
2004-02,4300.0
2004-03,1921.0
2004-04,1742.0
2004-05,1457.0
2004-06,1882.0
2004-07,4079.0
2004-08,1929.0
2004-09,1343.0
2004-10,1908.0
2004-11,1795.0
2004-12,1723.0
2005-01,2887.0
2005-02,3782.0
2005-03,1676.0
2005-04,1295.0
2005-05,1021.0
2005-06,1295.0
2005-07,3269.0
2005-08,1677.0
2005-09,1690.0
2005-10,1717.0
2005-11,1381.0
2005-12,1484.0
2006-01,2286.0
2006-02,3752.0
2006-03,1681.0
2006-04,1283.0
2006-05,1351.0
2006-06,1625.0
2006-07,3358.0
2006-08,1307.0
2006-09,1452.0
2006-10,2320.0
2006-11,1349.0
2006-12,1643.0
2007-01,2444.0
2007-02,3481.0
2007-03,1866.0
2007-04,1613.0
2007-05,1576.0
2007-06,1624.0
