date,value
1980-01,28.0
1980-02,48.0
1980-03,68.0
1980-04,36.0
1980-05,44.0
1980-06,80.0
1980-07,44.0
1980-08,28.0
1980-09,40.0
1980-10,56.0
1980-11,32.0
1980-12,64.0
1981-01,68.0
1981-02,92.0
1981-03,36.0
1981-04,49.0
1981-05,40.0
1981-06,24.0
1981-07,68.0
1981-08,60.0
1981-09,44.0
1981-10,124.0
1981-11,44.0
1981-12,56.0
1982-01,60.0
1982-02,36.0
1982-03,48.0
1982-04,36.0
1982-05,80.0
1982-06,36.0
1982-07,44.0
1982-08,16.0
1982-09,40.0
1982-10,32.0
1982-11,32.0
1982-12,40.0
1983-01,60.0
1983-02,52.0
1983-03,76.0
1983-04,68.0
1983-05,36.0
1983-06,20.0
1983-07,32.0
1983-08,52.0
1983-09,40.0
1983-10,64.0
1983-11,52.0
1983-12,84.0
1984-01,76.0
1984-02,68.0
1984-03,84.0
1984-04,56.0
1984-05,40.0
1984-06,64.0
1984-07,40.0
1984-08,44.0
1984-09,64.0
1984-10,48.0
1984-11,68.0
1984-12,72.0
1985-01,52.0
1985-02,104.0
1985-03,92.0
1985-04,120.0
1985-05,100.0
1985-06,56.0
1985-07,36.0
1985-08,52.0
1985-09,84.0
1985-10,64.0
1985-11,76.0
1985-12,84.0
1986-01,96.0
1986-02,104.0
1986-03,100.0
1986-04,124.0
1986-05,115.0
1986-06,85.0
1986-07,75.0
1986-08,60.0
1986-09,130.0
1986-10,186.0
1986-11,126.0
1986-12,186.0
1987-01,78.0
1987-02,114.0
1987-03,84.0
1987-04,156.0
1987-05,180.0
1987-06,112.0
1987-07,88.0
1987-08,136.0
1987-09,232.0
1987-10,128.0
1987-11,130.0
1987-12,165.0
1988-01,132.0
1988-02,108.0
1988-03,117.0
1988-04,152.0
1988-05,279.0
1988-06,128.0
1988-07,108.0
1988-08,240.0
1988-09,180.0
1988-10,209.0
1988-11,154.0
1988-12,231.0
1989-01,209.0
1989-02,207.0
1989-03,324.0
1989-04,333.0
1989-05,243.0
1989-06,216.0
1989-07,280.0
1989-08,286.0
1989-09,253.0
1989-10,220.0
1989-11,210.0
1989-12,297.0
1990-01,312.0
1990-02,200.0
1990-03,330.0
1990-04,234.0
1990-05,126.0
1990-06,198.0
1990-07,132.0
1990-08,132.0
1990-09,60.0
1990-10,154.0
1990-11,132.0
1990-12,180.0
1991-01,48.0
1991-02,170.0
1991-03,140.0
1991-04,77.0
1991-05,270.0
1991-06,120.0
1991-07,110.0
1991-08,77.0
1991-09,88.0
1991-10,143.0
1991-11,132.0
1991-12,120.0
1992-01,39.0
1992-02,110.0
1992-03,231.0
1992-04,120.0
1992-05,240.0
1992-06,190.0
1992-07,110.0
1992-08,88.0
1992-09,96.0
1992-10,154.0
1992-11,252.0
1992-12,180.0
1993-01,60.0
1993-02,204.0
1993-03,108.0
1993-04,154.0
1993-05,242.0
1993-06,135.0
1993-07,55.0
1993-08,88.0
1993-09,168.0
1993-10,156.0
1993-11,169.0
1993-12,126.0
1994-01,196.0
1994-02,192.0
1994-03,182.0
1994-04,228.0
1994-05,288.0
1994-06,180.0
1994-07,165.0
1994-08,156.0
1994-09,169.0
1994-10,182.0
1994-11,210.0
1994-12,225.0
1995-01,192.0
1995-02,315.0
1995-03,210.0
1995-04,260.0
1995-05,396.0
1995-06,231.0
1995-07,234.0
1995-08,168.0
1995-09,120.0
1995-10,300.0
1995-11,360.0
1995-12,416.0
1996-01,289.0
1996-02,288.0
1996-03,288.0
1996-04,390.0
1996-05,672.0
1996-06,338.0
1996-07,288.0
1996-08,256.0
1996-09,352.0
1996-10,425.0
1996-11,323.0
1996-12,360.0
1997-01,342.0
1997-02,425.0
1997-03,306.0
1997-04,306.0
1997-05,602.0
1997-06,434.0
1997-07,255.0
1997-08,272.0
1997-09,351.0
1997-10,480.0
1997-11,432.0
1997-12,559.0
1998-01,315.0
1998-02,372.0
1998-03,364.0
1998-04,576.0
1998-05,890.0
1998-06,423.0
1998-07,240.0
1998-08,264.0
1998-09,300.0
1998-10,520.0
1998-11,481.0
1998-12,570.0
1999-01,368.0
1999-02,416.0
1999-03,481.0
1999-04,702.0
1999-05,970.0
1999-06,385.0
1999-07,308.0
1999-08,351.0
1999-09,663.0
1999-10,616.0
1999-11,686.0
1999-12,656.0
2000-01,476.0
2000-02,510.0
2000-03,465.0
2000-04,735.0
2000-05,1606.0
2000-06,708.0
2000-07,465.0
2000-08,462.0
2000-09,540.0
2000-10,672.0
2000-11,736.0
2000-12,952.0
2001-01,660.0
2001-02,986.0
2001-03,680.0
2001-04,1054.0
2001-05,2444.0
2001-06,1157.0
2001-07,782.0
2001-08,630.0
2001-09,915.0
2001-10,1105.0
2001-11,960.0
2001-12,1292.0
2002-01,1008.0
2002-02,1326.0
2002-03,1278.0
2002-04,1530.0
2002-05,3094.0
2002-06,1547.0
2002-07,782.0
2002-08,880.0
2002-09,1245.0
2002-10,1422.0
2002-11,1458.0
2002-12,1700.0
2003-01,1104.0
2003-02,1206.0
2003-03,988.0
2003-04,1120.0
2003-05,1716.0
2003-06,1155.0
2003-07,1062.0
