Timestamp,Location,Provider,Service_Type,api_calls,clouds,distance_max,distance_mean,distance_min,humidity,price_max,price_mean,price_min,rain,surge_max,surge_mean,surge_min,temp,wind
2018-11-26 06:00:00+00:00,Northeastern University,Lyft,Shared,10.0,0.9906666666666668,4.2,2.7299999999999995,1.44,0.92,11.0,6.25,3.0,0.0,1.0,1.0,1.0,40.50866666666666,1.3286666666666669
2018-11-26 07:00:00+00:00,Northeastern University,Lyft,Shared,6.0,0.965,3.24,2.381666666666667,1.4,0.93,9.0,6.333333333333333,3.0,0.0,1.0,1.0,1.0,41.0475,1.8575
2018-11-26 08:00:00+00:00,Northeastern University,Lyft,Shared,1.0,0.9866666666666668,1.54,1.54,1.54,0.9333333333333332,5.0,5.0,5.0,0.0,1.0,1.0,1.0,40.76666666666667,1.3066666666666666
2018-11-26 09:00:00+00:00,Northeastern University,Lyft,Shared,17.0,1.0,4.17,2.83,1.32,0.93,11.0,6.588235294117647,2.5,0.0,1.0,1.0,1.0,40.837500000000006,1.3675000000000002
2018-11-26 10:00:00+00:00,Northeastern University,Lyft,Shared,6.0,0.995,4.16,2.6766666666666663,1.41,0.94,9.0,6.166666666666667,3.5,0.0,1.0,1.0,1.0,40.68,1.86
2018-11-26 11:00:00+00:00,Northeastern University,Lyft,Shared,9.0,0.955,4.26,2.644444444444444,1.27,0.94,10.5,7.333333333333333,5.0,0.0,1.0,1.0,1.0,40.21,2.1950000000000003
2018-11-26 12:00:00+00:00,Northeastern University,Lyft,Shared,8.0,0.94,3.25,2.44625,1.32,0.94,9.0,6.0,2.5,0.0,1.0,1.0,1.0,40.3,2.825
2018-11-26 13:00:00+00:00,Northeastern University,Lyft,Shared,13.0,0.91,3.03,2.3607692307692307,1.28,0.915,7.0,6.269230769230769,3.5,0.0,1.0,1.0,1.0,41.84,3.505
2018-11-26 14:00:00+00:00,Northeastern University,Lyft,Shared,13.0,0.905,4.14,2.576923076923077,1.26,0.91,9.0,5.961538461538462,3.0,0.0044,1.0,1.0,1.0,42.645,2.92
2018-11-26 15:00:00+00:00,Northeastern University,Lyft,Shared,12.0,0.92,4.21,2.9308333333333323,1.45,0.895,9.0,6.208333333333333,2.5,0.0,1.0,1.0,1.0,43.81,4.115
2018-11-26 16:00:00+00:00,Northeastern University,Lyft,Shared,9.0,0.915,3.22,2.435555555555556,2.02,0.865,9.0,6.777777777777778,3.0,0.0,1.0,1.0,1.0,45.195,5.015000000000001
2018-11-26 17:00:00+00:00,Northeastern University,Lyft,Shared,14.0,0.99,4.24,3.0135714285714283,1.25,0.85,10.5,6.964285714285714,5.0,0.0,1.0,1.0,1.0,45.675,6.255
2018-11-26 18:00:00+00:00,Northeastern University,Lyft,Shared,13.0,0.985,4.08,2.630769230769231,1.24,0.875,10.5,6.5,3.0,0.0,1.0,1.0,1.0,45.255,5.325
2018-11-26 19:00:00+00:00,Northeastern University,Lyft,Shared,7.0,0.945,3.45,3.0357142857142856,2.53,0.835,11.0,8.357142857142858,7.0,0.0,1.0,1.0,1.0,45.785,8.36
2018-11-26 20:00:00+00:00,Northeastern University,Lyft,Shared,11.0,0.93,4.08,2.477272727272727,1.24,0.84,10.5,6.954545454545454,5.0,0.0,1.0,1.0,1.0,44.93000000000001,8.71
