date,value
1980-01,7965.0
1980-05,4577.0
1980-09,4478.0
1981-01,8555.0
1981-05,7152.0
1981-09,4780.0
1982-01,5672.0
1982-05,10447.0
1982-09,7995.0
1983-01,6282.0
1983-05,5974.0
1983-09,11119.0
1984-01,9460.0
1984-05,4596.0
1984-09,4004.0
1985-01,8002.0
1985-05,6893.0
1985-09,4864.0
1986-01,5016.0
1986-05,8550.0
1986-09,8001.0
1987-01,5044.0
1987-05,5920.0
1987-09,10395.0
1988-01,8724.0
1988-05,5031.0
1988-09,5680.0
1989-01,10824.0
1989-05,8118.0
1989-09,5747.0
1990-01,6072.0
1990-05,12811.0
1990-09,13061.0
1991-01,10301.0
1991-05,10891.0
1991-09,16797.0
1992-01,14725.0
1992-05,11871.0
1992-09,13304.0
1993-01,18914.0
1993-05,17984.0
1993-09,12411.0
1994-01,12162.0
1994-05,14963.0
1994-09,10670.0
1995-01,8184.0
1995-05,8976.0
1995-09,11778.0
1996-01,10926.0
1996-05,7340.0
1996-09,7812.0
1997-01,12626.0
1997-05,13404.0
1997-09,8240.0
1998-01,7099.0
1998-05,6653.0
1998-09,9273.0
1999-01,6452.0
1999-05,7810.0
1999-09,12018.0
2000-01,11826.0
2000-05,7223.0
2000-09,8409.0
2001-01,16735.0
2001-05,22061.0
2001-09,15344.0
2002-01,16496.0
2002-05,20718.0
2002-09,21619.0
2003-01,13910.0
2003-05,15376.0
2003-09,22719.0
2004-01,20460.0
2004-05,14714.0
2004-09,16704.0
2005-01,27199.0
2005-05,27461.0
2005-09,17983.0
2006-01,18109.0
2006-05,20422.0
2006-09,16659.0
2007-01,15394.0
2007-05,19177.0
2007-09,29383.0
2008-01,27080.0
2008-05,20324.0
2008-09,21798.0
2009-01,29172.0
2009-05,28180.0
2009-09,18435.0
2010-01,19922.0
2010-05,26578.0
2010-09,26542.0
2011-01,14909.0
2011-05,19667.0
2011-09,29857.0
2012-01,28212.0
2012-05,19815.0
2012-09,16834.0
2013-01,22706.0
2013-05,22231.0
2013-09,14345.0
2014-01,14405.0
2014-05,18915.0
2014-09,19197.0
2015-01,13597.0
2015-05,16236.0
2015-09,20698.0
2016-01,21472.0
2016-05,16785.0
2016-09,18450.0
