date,value
1980-01,96.0
1980-05,96.0
1980-09,60.0
1981-01,104.0
1981-05,112.0
1981-09,136.0
1982-01,80.0
1982-05,152.0
1982-09,108.0
1983-01,96.0
1983-05,84.0
1983-09,136.0
1984-01,132.0
1984-05,132.0
1984-09,112.0
1985-01,176.0
1985-05,176.0
1985-09,120.0
1986-01,120.0
1986-05,168.0
1986-09,152.0
1987-01,156.0
1987-05,144.0
1987-09,132.0
1988-01,196.0
1988-05,113.0
1988-09,120.0
1989-01,120.0
1989-05,174.0
1989-09,88.0
1990-01,104.0
1990-05,211.0
1990-09,177.0
1991-01,99.0
1991-05,153.0
1991-09,220.0
1992-01,266.0
1992-05,126.0
1992-09,54.0
1993-01,137.0
1993-05,270.0
1993-09,81.0
1994-01,95.0
1994-05,213.0
1994-09,144.0
1995-01,113.0
1995-05,77.0
1995-09,210.0
1996-01,312.0
1996-05,240.0
1996-09,122.0
1997-01,116.0
1997-05,264.0
1997-09,181.0
1998-01,111.0
1998-05,181.0
1998-09,286.0
1999-01,118.0
1999-05,107.0
1999-09,282.0
2000-01,288.0
2000-05,269.0
2000-09,151.0
2001-01,244.0
2001-05,276.0
2001-09,262.0
2002-01,64.0
2002-05,170.0
2002-09,320.0
2003-01,290.0
2003-05,175.0
2003-09,205.0
2004-01,233.0
2004-05,239.0
2004-09,120.0
2005-01,324.0
2005-05,207.0
2005-09,243.0
2006-01,158.0
2006-05,262.0
2006-09,376.0
2007-01,194.0
2007-05,194.0
2007-09,194.0
2008-01,275.0
2008-05,254.0
2008-09,124.0
2009-01,162.0
2009-05,488.0
2009-09,135.0
2010-01,112.0
2010-05,202.0
2010-09,274.0
2011-01,231.0
2011-05,236.0
2011-09,180.0
2012-01,419.0
2012-05,149.0
2012-09,146.0
2013-01,285.0
2013-05,424.0
2013-09,200.0
2014-01,158.0
2014-05,376.0
2014-09,227.0
2015-01,283.0
2015-05,105.0
2015-09,320.0
2016-01,365.0
2016-05,222.0
2016-09,233.0
