date,value
1980-01,388.0
1980-05,856.0
1980-09,388.0
1981-01,780.0
1981-05,637.0
1981-09,824.0
1982-01,656.0
1982-05,504.0
1982-09,664.0
1983-01,508.0
1983-05,164.0
1983-09,232.0
1984-01,304.0
1984-05,240.0
1984-09,228.0
1985-01,216.0
1985-05,200.0
1985-09,168.0
1986-01,164.0
1986-05,324.0
1986-09,828.0
1987-01,536.0
1987-05,620.0
1987-09,1052.0
1988-01,1752.0
1988-05,835.0
1988-09,1200.0
1989-01,1284.0
1989-05,1452.0
1989-09,1317.0
1990-01,1168.0
1990-05,1290.0
1990-09,1347.0
1991-01,1103.0
1991-05,998.0
1991-09,1067.0
1992-01,1172.0
1992-05,801.0
1992-09,691.0
1993-01,1016.0
1993-05,880.0
1993-09,774.0
1994-01,871.0
1994-05,933.0
1994-09,1074.0
1995-01,714.0
1995-05,825.0
1995-09,1304.0
1996-01,1410.0
1996-05,680.0
1996-09,1349.0
1997-01,1105.0
1997-05,1992.0
1997-09,1203.0
1998-01,1363.0
1998-05,1238.0
1998-09,2216.0
1999-01,1120.0
1999-05,1442.0
1999-09,2361.0
2000-01,2500.0
2000-05,1278.0
2000-09,1637.0
2001-01,1837.0
2001-05,2601.0
2001-09,1709.0
2002-01,1808.0
2002-05,2786.0
2002-09,3424.0
2003-01,1865.0
2003-05,2048.0
2003-09,2288.0
2004-01,3810.0
2004-05,1664.0
2004-09,1992.0
2005-01,2509.0
2005-05,4135.0
2005-09,1849.0
2006-01,2249.0
2006-05,2938.0
2006-09,4720.0
2007-01,2286.0
2007-05,2123.0
2007-09,3340.0
2008-01,4989.0
2008-05,2446.0
2008-09,2843.0
2009-01,2690.0
2009-05,3990.0
2009-09,2310.0
2010-01,2501.0
2010-05,2758.0
2010-09,3386.0
2011-01,2048.0
2011-05,2279.0
2011-09,3134.0
2012-01,4031.0
2012-05,2441.0
2012-09,2706.0
2013-01,3712.0
2013-05,4417.0
2013-09,2662.0
2014-01,3381.0
2014-05,4686.0
2014-09,5231.0
2015-01,3610.0
2015-05,4200.0
2015-09,5806.0
2016-01,6154.0
2016-05,4184.0
2016-09,4882.0
