date,value
1991-01,21300.0
1991-05,18200.0
1991-09,25400.0
1992-01,25200.0
1992-05,16100.0
1992-09,18300.0
1993-01,26500.0
1993-05,25800.0
1993-09,16200.0
1994-01,19600.0
1994-05,21800.0
1994-09,20800.0
1995-01,15300.0
1995-05,21700.0
1995-09,24100.0
1996-01,21900.0
1996-05,12400.0
1996-09,20100.0
1997-01,21600.0
1997-05,20400.0
1997-09,14800.0
1998-01,16600.0
1998-05,19800.0
1998-09,20700.0
1999-01,16300.0
1999-05,18000.0
1999-09,19800.0
2000-01,21800.0
2000-05,18600.0
2000-09,28200.0
2001-01,26300.0
2001-05,26000.0
2001-09,20200.0
2002-01,31700.0
2002-05,37100.0
2002-09,26300.0
2003-01,22400.0
2003-05,21400.0
2003-09,9500.0
2004-01,21800.0
2004-05,18000.0
2004-09,20600.0
2005-01,27200.0
2005-05,28400.0
2005-09,27100.0
2006-01,30700.0
2006-05,34800.0
2006-09,35600.0
2007-01,25000.0
2007-05,33700.0
2007-09,45100.0
2008-01,41300.0
2008-05,34400.0
2008-09,40300.0
2009-01,49100.0
2009-05,51400.0
2009-09,41300.0
2010-01,46800.0
2010-05,55800.0
2010-09,53000.0
2011-01,41100.0
2011-05,50200.0
2011-09,57800.0
2012-01,53300.0
2012-05,35700.0
2012-09,46600.0
