date,value
1980-01,7248.0
1980-05,1436.0
1980-09,1945.0
1981-01,7968.0
1981-05,8381.0
1981-09,1681.0
1982-01,2093.0
1982-05,9191.0
1982-09,7513.0
1983-01,1940.0
1983-05,2232.0
1983-09,9430.0
1984-01,7328.0
1984-05,1764.0
1984-09,2277.0
1985-01,9943.0
1985-05,7584.0
1985-09,2144.0
1986-01,2568.0
1986-05,8821.0
1986-09,8237.0
1987-01,2060.0
1987-05,2544.0
1987-09,9424.0
1988-01,8829.0
1988-05,2359.0
1988-09,2740.0
1989-01,9978.0
1989-05,9834.0
1989-09,3429.0
1990-01,3032.0
1990-05,13680.0
1990-09,14237.0
1991-01,3685.0
1991-05,4256.0
1991-09,15576.0
1992-01,13629.0
1992-05,4365.0
1992-09,4271.0
1993-01,15056.0
1993-05,14190.0
1993-09,7389.0
1994-01,5186.0
1994-05,15672.0
1994-09,15034.0
1995-01,5231.0
1995-05,4622.0
1995-09,16676.0
1996-01,18595.0
1996-05,6920.0
1996-09,5028.0
1997-01,16755.0
1997-05,16140.0
1997-09,5685.0
1998-01,5358.0
1998-05,19695.0
1998-09,19647.0
1999-01,5682.0
1999-05,5633.0
1999-09,18597.0
2000-01,19267.0
2000-05,6213.0
2000-09,6131.0
2001-01,20180.0
2001-05,21744.0
2001-09,7937.0
2002-01,6528.0
2002-05,21857.0
2002-09,24280.0
2003-01,7082.0
2003-05,6537.0
2003-09,23952.0
2004-01,26830.0
2004-05,8988.0
2004-09,8088.0
2005-01,26202.0
2005-05,27788.0
2005-09,9552.0
2006-01,9874.0
2006-05,26640.0
2006-09,33724.0
2007-01,12809.0
2007-05,10548.0
2007-09,33819.0
2008-01,34353.0
2008-05,11417.0
2008-09,11303.0
2009-01,33999.0
2009-05,39812.0
2009-09,10653.0
2010-01,11276.0
2010-05,35958.0
2010-09,39748.0
2011-01,15008.0
2011-05,13767.0
2011-09,41016.0
2012-01,46691.0
2012-05,15830.0
2012-09,14288.0
2013-01,43872.0
2013-05,49206.0
2013-09,16485.0
2014-01,15703.0
2014-05,43977.0
2014-09,52362.0
2015-01,17784.0
2015-05,14913.0
2015-09,45194.0
2016-01,54902.0
2016-05,16865.0
2016-09,15714.0
