date,value
1980-01,11403.0
1980-05,4314.0
1980-09,3883.0
1981-01,8899.0
1981-05,10561.0
1981-09,5286.0
1982-01,5799.0
1982-05,9324.0
1982-09,9431.0
1983-01,6270.0
1983-05,7431.0
1983-09,9354.0
1984-01,9558.0
1984-05,5896.0
1984-09,7499.0
1985-01,10109.0
1985-05,11090.0
1985-09,6711.0
1986-01,6593.0
1986-05,10163.0
1986-09,12063.0
1987-01,8034.0
1987-05,6714.0
1987-09,14125.0
1988-01,13715.0
1988-05,8047.0
1988-09,8178.0
1989-01,17050.0
1989-05,14973.0
1989-09,9963.0
1990-01,8935.0
1990-05,18892.0
1990-09,15439.0
1991-01,12633.0
1991-05,17669.0
1991-09,20970.0
1992-01,17556.0
1992-05,9314.0
1992-09,10757.0
1993-01,16597.0
1993-05,15389.0
1993-09,9623.0
1994-01,12041.0
1994-05,16683.0
1994-09,15048.0
1995-01,8917.0
1995-05,13439.0
1995-09,15956.0
1996-01,14776.0
1996-05,8779.0
1996-09,9855.0
1997-01,15538.0
1997-05,15057.0
1997-09,8880.0
1998-01,9874.0
1998-05,16752.0
1998-09,16730.0
1999-01,8986.0
1999-05,11094.0
1999-09,17458.0
2000-01,16955.0
2000-05,9808.0
2000-09,12395.0
2001-01,19196.0
2001-05,19185.0
2001-09,10911.0
2002-01,11957.0
2002-05,19064.0
2002-09,19432.0
2003-01,10977.0
2003-05,13576.0
2003-09,20784.0
2004-01,21573.0
2004-05,12396.0
2004-09,15247.0
2005-01,22472.0
2005-05,25443.0
2005-09,12314.0
2006-01,15261.0
2006-05,25377.0
2006-09,25039.0
2007-01,14220.0
2007-05,20262.0
2007-09,28737.0
2008-01,30527.0
2008-05,16610.0
2008-09,17506.0
2009-01,28516.0
2009-05,32401.0
2009-09,14616.0
2010-01,16296.0
2010-05,27549.0
2010-09,28997.0
2011-01,13680.0
2011-05,16974.0
2011-09,28227.0
2012-01,31090.0
2012-05,16529.0
2012-09,19540.0
2013-01,31027.0
2013-05,34811.0
2013-09,17756.0
2014-01,19706.0
2014-05,30236.0
2014-09,37276.0
2015-01,19270.0
2015-05,21289.0
2015-09,32008.0
2016-01,36969.0
2016-05,20245.0
