date,value
1992-01,6629.0
1992-05,11590.0
1992-09,9878.0
1993-01,9884.0
1993-05,8234.0
1993-09,9597.0
1994-01,9051.0
1994-05,9430.0
1994-09,9259.0
1995-01,11527.0
1995-05,11064.0
1995-09,10846.0
1996-01,10172.0
1996-05,11777.0
1996-09,10984.0
1997-01,10827.0
1997-05,10125.0
1997-09,11520.0
1998-01,10568.0
1998-05,10524.0
1998-09,10521.0
1999-01,11089.0
1999-05,7948.0
1999-09,8558.0
2000-01,7373.0
2000-05,8973.0
2000-09,9377.0
2001-01,8896.0
2001-05,8351.0
2001-09,9825.0
2002-01,9046.0
2002-05,10991.0
2002-09,9391.0
2003-01,11891.0
2003-05,11281.0
2003-09,11924.0
2004-01,11435.0
2004-05,14310.0
2004-09,12686.0
2005-01,12654.0
2005-05,12510.0
2005-09,14576.0
2006-01,13640.0
2006-05,14617.0
2006-09,13076.0
2007-01,8917.0
