date,value
1991-01,600.0
1991-05,4100.0
1991-09,4200.0
1992-01,2700.0
1992-05,1600.0
1992-09,5100.0
1993-01,3600.0
1993-05,2300.0
1993-09,2300.0
1994-01,4700.0
1994-05,4200.0
1994-09,1800.0
1995-01,2000.0
1995-05,4300.0
1995-09,5700.0
1996-01,2700.0
1996-05,2900.0
1996-09,4600.0
1997-01,5600.0
1997-05,3300.0
1997-09,3200.0
1998-01,5200.0
1998-05,6000.0
1998-09,2800.0
1999-01,3800.0
1999-05,5200.0
1999-09,5800.0
2000-01,4100.0
2000-05,3100.0
2000-09,5400.0
2001-01,6100.0
2001-05,3500.0
2001-09,3600.0
2002-01,6600.0
2002-05,6800.0
2002-09,3800.0
2003-01,2700.0
2003-05,5600.0
2003-09,9100.0
2004-01,4500.0
2004-05,3500.0
2004-09,6300.0
2005-01,6000.0
2005-05,2600.0
2005-09,2700.0
2006-01,5900.0
2006-05,7700.0
2006-09,4700.0
2007-01,2200.0
2007-05,5600.0
2007-09,10200.0
2008-01,5700.0
2008-05,6400.0
2008-09,10900.0
2009-01,10500.0
2009-05,5200.0
2009-09,3400.0
2010-01,8000.0
2010-05,10600.0
2010-09,5300.0
2011-01,2800.0
2011-05,9800.0
2011-09,4500.0
2012-01,3500.0
2012-05,2200.0
2012-09,5200.0
