date,value
1980-01,48.0
1980-05,44.0
1980-09,28.0
1981-01,48.0
1981-05,45.0
1981-09,32.0
1982-01,36.0
1982-05,108.0
1982-09,72.0
1983-01,32.0
1983-05,20.0
1983-09,60.0
1984-01,32.0
1984-05,32.0
1984-09,36.0
1985-01,36.0
1985-05,40.0
1985-09,32.0
1986-01,32.0
1986-05,44.0
1986-09,72.0
1987-01,32.0
1987-05,44.0
1987-09,104.0
1988-01,52.0
1988-05,64.0
1988-09,70.0
1989-01,108.0
1989-05,60.0
1989-09,43.0
1990-01,32.0
1990-05,214.0
1990-09,131.0
1991-01,92.0
1991-05,66.0
1991-09,66.0
1992-01,67.0
1992-05,99.0
1992-09,53.0
1993-01,77.0
1993-05,114.0
1993-09,81.0
1994-01,65.0
1994-05,151.0
1994-09,68.0
1995-01,72.0
1995-05,75.0
1995-09,92.0
1996-01,107.0
1996-05,90.0
1996-09,56.0
1997-01,199.0
1997-05,156.0
1997-09,80.0
1998-01,78.0
1998-05,240.0
1998-09,129.0
1999-01,92.0
1999-05,150.0
1999-09,267.0
2000-01,250.0
2000-05,112.0
2000-09,195.0
2001-01,363.0
2001-05,193.0
2001-09,142.0
2002-01,208.0
2002-05,404.0
2002-09,269.0
2003-01,166.0
2003-05,120.0
2003-09,277.0
2004-01,251.0
2004-05,171.0
2004-09,180.0
2005-01,342.0
2005-05,411.0
2005-09,227.0
2006-01,292.0
2006-05,310.0
2006-09,363.0
2007-01,262.0
2007-05,333.0
2007-09,378.0
2008-01,296.0
2008-05,365.0
2008-09,286.0
2009-01,400.0
2009-05,426.0
2009-09,249.0
2010-01,268.0
2010-05,462.0
2010-09,208.0
2011-01,399.0
2011-05,313.0
2011-09,583.0
2012-01,427.0
2012-05,533.0
2012-09,438.0
2013-01,627.0
2013-05,558.0
2013-09,410.0
2014-01,465.0
2014-05,851.0
2014-09,499.0
2015-01,369.0
2015-05,567.0
2015-09,806.0
2016-01,643.0
2016-05,570.0
2016-09,650.0
