date,value
1991-01,300.0
1991-05,300.0
1991-09,500.0
1992-01,400.0
1992-05,400.0
1992-09,400.0
1993-01,500.0
1993-05,1000.0
1993-09,600.0
1994-01,400.0
1994-05,600.0
1994-09,700.0
1995-01,500.0
1995-05,400.0
1995-09,500.0
1996-01,900.0
1996-05,600.0
1996-09,400.0
1997-01,400.0
1997-05,1100.0
1997-09,600.0
1998-01,400.0
1998-05,600.0
1998-09,1200.0
1999-01,600.0
1999-05,800.0
1999-09,600.0
2000-01,1700.0
2000-05,700.0
2000-09,600.0
2001-01,1100.0
2001-05,700.0
2001-09,500.0
2002-01,600.0
2002-05,400.0
2002-09,1400.0
2003-01,1300.0
2003-05,700.0
2003-09,1300.0
2004-01,1400.0
2004-05,700.0
2004-09,1100.0
2005-01,1100.0
2005-05,1800.0
2005-09,700.0
2006-01,1000.0
2006-05,1100.0
2006-09,2200.0
2007-01,1100.0
2007-05,600.0
2007-09,1000.0
2008-01,1900.0
2008-05,1200.0
2008-09,1600.0
2009-01,1200.0
2009-05,2300.0
2009-09,2000.0
2010-01,1900.0
2010-05,1300.0
2010-09,2100.0
2011-01,1500.0
2011-05,1300.0
2011-09,1400.0
2012-01,2900.0
2012-05,1500.0
2012-09,2200.0
