date,value
1980-01,68.0
1980-05,64.0
1980-09,28.0
1981-01,24.0
1981-05,20.0
1981-09,16.0
1982-01,20.0
1982-05,24.0
1982-09,56.0
1983-01,28.0
1983-05,4.0
1983-09,56.0
1984-01,64.0
1984-05,68.0
1984-09,72.0
1985-01,72.0
1985-05,84.0
1985-09,24.0
1986-01,28.0
1986-05,40.0
1986-09,72.0
1987-01,48.0
1987-05,64.0
1987-09,108.0
1988-01,92.0
1988-05,64.0
1988-09,60.0
1989-01,198.0
1989-05,222.0
1989-09,159.0
1990-01,56.0
1990-05,142.0
1990-09,170.0
1991-01,89.0
1991-05,66.0
1991-09,121.0
1992-01,263.0
1992-05,144.0
1992-09,149.0
1993-01,105.0
1993-05,210.0
1993-09,126.0
1994-01,117.0
1994-05,200.0
1994-09,260.0
1995-01,170.0
1995-05,150.0
1995-09,201.0
1996-01,134.0
1996-05,150.0
1996-09,148.0
1997-01,222.0
1997-05,432.0
1997-09,204.0
1998-01,181.0
1998-05,269.0
1998-09,205.0
1999-01,194.0
1999-05,285.0
1999-09,342.0
2000-01,457.0
2000-05,245.0
2000-09,293.0
2001-01,509.0
2001-05,488.0
2001-09,395.0
2002-01,320.0
2002-05,640.0
2002-09,687.0
2003-01,590.0
2003-05,428.0
2003-09,738.0
2004-01,912.0
2004-05,598.0
2004-09,744.0
2005-01,844.0
2005-05,1099.0
2005-09,673.0
2006-01,974.0
2006-05,1242.0
2006-09,1481.0
2007-01,1053.0
2007-05,1555.0
2007-09,1938.0
2008-01,2100.0
2008-05,1415.0
2008-09,1678.0
2009-01,2006.0
2009-05,2606.0
2009-09,1992.0
2010-01,2045.0
2010-05,2558.0
2010-09,3279.0
2011-01,1841.0
2011-05,2508.0
2011-09,2950.0
2012-01,3848.0
2012-05,2120.0
2012-09,2710.0
2013-01,3430.0
2013-05,3936.0
2013-09,4103.0
2014-01,3055.0
2014-05,3675.0
2014-09,3862.0
2015-01,2613.0
2015-05,2493.0
2015-09,4256.0
2016-01,4478.0
2016-05,2728.0
2016-09,3187.0
