date,value
1980-01,92.0
1980-05,128.0
1980-09,148.0
1981-01,180.0
1981-05,92.0
1981-09,124.0
1982-01,168.0
1982-05,188.0
1982-09,164.0
1983-01,100.0
1983-05,80.0
1983-09,148.0
1984-01,112.0
1984-05,84.0
1984-09,224.0
1985-01,108.0
1985-05,112.0
1985-09,96.0
1986-01,124.0
1986-05,152.0
1986-09,128.0
1987-01,164.0
1987-05,164.0
1987-09,172.0
1988-01,264.0
1988-05,125.0
1988-09,245.0
1989-01,294.0
1989-05,246.0
1989-09,167.0
1990-01,328.0
1990-05,324.0
1990-09,230.0
1991-01,155.0
1991-05,280.0
1991-09,264.0
1992-01,202.0
1992-05,135.0
1992-09,170.0
1993-01,403.0
1993-05,330.0
1993-09,180.0
1994-01,393.0
1994-05,416.0
1994-09,174.0
1995-01,182.0
1995-05,264.0
1995-09,268.0
1996-01,326.0
1996-05,290.0
1996-09,315.0
1997-01,421.0
1997-05,216.0
1997-09,367.0
1998-01,302.0
1998-05,517.0
1998-09,566.0
1999-01,278.0
1999-05,397.0
1999-09,672.0
2000-01,333.0
2000-05,264.0
2000-09,343.0
2001-01,478.0
2001-05,390.0
2001-09,299.0
2002-01,240.0
2002-05,469.0
2002-09,422.0
2003-01,233.0
2003-05,206.0
2003-09,543.0
2004-01,378.0
2004-05,247.0
2004-09,252.0
2005-01,496.0
2005-05,450.0
2005-09,336.0
2006-01,322.0
2006-05,830.0
2006-09,528.0
2007-01,438.0
2007-05,604.0
2007-09,908.0
2008-01,471.0
2008-05,516.0
2008-09,429.0
2009-01,703.0
2009-05,1181.0
2009-09,464.0
2010-01,764.0
2010-05,1026.0
2010-09,681.0
2011-01,468.0
2011-05,621.0
2011-09,1088.0
2012-01,796.0
2012-05,424.0
2012-09,658.0
2013-01,974.0
2013-05,805.0
2013-09,405.0
2014-01,562.0
2014-05,626.0
2014-09,704.0
2015-01,605.0
2015-05,612.0
2015-09,862.0
2016-01,827.0
2016-05,674.0
2016-09,764.0
