date,value
1985-01,43990.0
1985-05,41937.0
1985-09,42313.0
1986-01,59666.0
1986-05,48912.0
1986-09,48535.0
1987-01,47383.0
1987-05,69874.0
1987-09,58734.0
1988-01,57696.0
1988-05,56845.0
1988-09,78516.0
1989-01,69841.0
1989-05,62874.0
1989-09,66415.0
1990-01,86460.0
1990-05,70544.0
1990-09,63988.0
1991-01,56704.0
1991-05,78480.0
1991-09,67172.0
1992-01,61469.0
1992-05,63532.0
1992-09,87160.0
1993-01,65748.0
1993-05,62499.0
1993-09,62879.0
1994-01,84500.0
1994-05,69799.0
1994-09,73731.0
1995-01,74337.0
1995-05,96364.0
1995-09,78790.0
1996-01,76726.0
1996-05,80906.0
1996-09,102740.0
1997-01,91893.0
1997-05,85939.0
1997-09,90368.0
1998-01,111377.0
1998-05,91786.0
1998-09,83245.0
1999-01,83998.0
1999-05,101516.0
1999-09,113950.0
2000-01,108426.0
2000-05,99835.0
2000-09,122478.0
2001-01,125873.0
2001-05,100591.0
2001-09,57696.0
2002-01,85412.0
2002-05,98455.0
2002-09,81254.0
2003-01,73937.0
2003-05,99189.0
2003-09,85194.0
2004-01,73867.0
2004-05,75079.0
2004-09,99833.0
2005-01,89740.0
2005-05,88725.0
2005-09,80351.0
2006-01,109122.0
2006-05,94996.0
2006-09,85422.0
2007-01,79205.0
2007-05,100958.0
2007-09,97112.0
2008-01,85785.0
2008-05,82443.0
2008-09,114625.0
2009-01,98689.0
2009-05,18613.0
2009-09,64353.0
2010-01,99663.0
2010-05,103716.0
2010-09,91466.0
2011-01,91010.0
2011-05,125095.0
2011-09,120415.0
2012-01,104971.0
2012-05,103051.0
2012-09,136164.0
2013-01,131208.0
2013-05,113281.0
2013-09,110521.0
2014-01,161485.0
