date,value
1980-01,4602.0
1980-05,4119.0
1980-09,2797.0
1981-01,6070.0
1981-05,4070.0
1981-09,4119.0
1982-01,4090.0
1982-05,5818.0
1982-09,3983.0
1983-01,5110.0
1983-05,4317.0
1983-09,5806.0
1984-01,3778.0
1984-05,5570.0
1984-09,6460.0
1985-01,6744.0
1985-05,4223.0
1985-09,5875.0
1986-01,4360.0
1986-05,6902.0
1986-09,4501.0
1987-01,6055.0
1987-05,6056.0
1987-09,8802.0
1988-01,5069.0
1988-05,6153.0
1988-09,5880.0
1989-01,10963.0
1989-05,5916.0
1989-09,7253.0
1990-01,7047.0
1990-05,9460.0
1990-09,6583.0
1991-01,7837.0
1991-05,9074.0
1991-09,10657.0
1992-01,6542.0
1992-05,6969.0
1992-09,7312.0
1993-01,9667.0
1993-05,7941.0
1993-09,7762.0
1994-01,9200.0
1994-05,10249.0
1994-09,7098.0
1995-01,8571.0
1995-05,13076.0
1995-09,10538.0
1996-01,7398.0
1996-05,9995.0
1996-09,9270.0
1997-01,12649.0
1997-05,7707.0
1997-09,8972.0
1998-01,10014.0
1998-05,11834.0
1998-09,9285.0
1999-01,8460.0
1999-05,10210.0
1999-09,19577.0
2000-01,13041.0
2000-05,13032.0
2000-09,12563.0
2001-01,18704.0
2001-05,13029.0
2001-09,14854.0
2002-01,14176.0
2002-05,20855.0
2002-09,14067.0
2003-01,15090.0
2003-05,15205.0
2003-09,23020.0
2004-01,18009.0
2004-05,17727.0
2004-09,15886.0
2005-01,24146.0
2005-05,18615.0
2005-09,18799.0
2006-01,17561.0
2006-05,27681.0
2006-09,19900.0
2007-01,25412.0
2007-05,21968.0
2007-09,34298.0
2008-01,25622.0
2008-05,26933.0
2008-09,18002.0
2009-01,21492.0
2009-05,17821.0
2009-09,17108.0
2010-01,16280.0
2010-05,24538.0
2010-09,17653.0
2011-01,19100.0
2011-05,16736.0
2011-09,25719.0
2012-01,17946.0
2012-05,19816.0
2012-09,21842.0
2013-01,26536.0
2013-05,23353.0
2013-09,23677.0
2014-01,21004.0
2014-05,28325.0
2014-09,20761.0
2015-01,22799.0
2015-05,21111.0
2015-09,27797.0
2016-01,20331.0
2016-05,22109.0
