date,value
1980-01,4.0
1980-05,40.0
1980-09,24.0
1981-01,28.0
1981-05,72.0
1981-09,56.0
1982-01,40.0
1982-05,48.0
1982-09,40.0
1983-01,24.0
1983-05,44.0
1983-09,44.0
1984-01,36.0
1984-05,24.0
1984-09,16.0
1985-01,36.0
1985-05,68.0
1985-09,28.0
1986-01,24.0
1986-05,44.0
1986-09,44.0
1987-01,56.0
1987-05,36.0
1987-09,20.0
1988-01,40.0
1988-05,47.0
1988-09,20.0
1989-01,30.0
1989-05,66.0
1989-09,133.0
1990-01,48.0
1990-05,150.0
1990-09,311.0
1991-01,218.0
1991-05,251.0
1991-09,209.0
1992-01,153.0
1992-05,90.0
1992-09,119.0
1993-01,158.0
1993-05,216.0
1993-09,234.0
1994-01,203.0
1994-05,202.0
1994-09,200.0
1995-01,352.0
1995-05,522.0
1995-09,136.0
1996-01,321.0
1996-05,200.0
1996-09,252.0
1997-01,245.0
1997-05,516.0
1997-09,453.0
1998-01,248.0
1998-05,264.0
1998-09,703.0
1999-01,872.0
1999-05,741.0
1999-09,829.0
2000-01,953.0
2000-05,1319.0
2000-09,461.0
2001-01,661.0
2001-05,1028.0
2001-09,1103.0
2002-01,848.0
2002-05,652.0
2002-09,816.0
2003-01,1206.0
2003-05,448.0
2003-09,437.0
2004-01,452.0
2004-05,419.0
2004-09,360.0
2005-01,437.0
2005-05,686.0
2005-09,921.0
2006-01,664.0
2006-05,1076.0
2006-09,941.0
2007-01,1134.0
2007-05,741.0
2007-09,1242.0
2008-01,804.0
2008-05,1654.0
2008-09,694.0
2009-01,773.0
2009-05,1495.0
2009-09,2240.0
2010-01,822.0
2010-05,1128.0
2010-09,1436.0
2011-01,733.0
2011-05,894.0
2011-09,978.0
2012-01,1152.0
2012-05,1033.0
2012-09,1178.0
2013-01,1095.0
2013-05,1450.0
2013-09,1368.0
2014-01,973.0
2014-05,809.0
2014-09,1562.0
2015-01,1078.0
2015-05,987.0
2015-09,854.0
2016-01,1681.0
2016-05,1283.0
2016-09,1008.0
