date,value
1980-01,20.0
1980-05,28.0
1980-09,12.0
1981-01,44.0
1981-05,72.0
1981-09,20.0
1982-01,36.0
1982-05,52.0
1982-09,44.0
1983-01,24.0
1983-05,16.0
1983-09,40.0
1984-01,40.0
1984-05,28.0
1984-09,12.0
1985-01,80.0
1985-05,60.0
1985-09,32.0
1986-01,56.0
1986-05,68.0
1986-09,56.0
1987-01,60.0
1987-05,36.0
1987-09,76.0
1988-01,84.0
1988-05,96.0
1988-09,90.0
1989-01,186.0
1989-05,90.0
1989-09,141.0
1990-01,160.0
1990-05,196.0
1990-09,127.0
1991-01,244.0
1991-05,214.0
1991-09,308.0
1992-01,440.0
1992-05,459.0
1992-09,492.0
1993-01,339.0
1993-05,338.0
1993-09,171.0
1994-01,97.0
1994-05,105.0
1994-09,104.0
1995-01,69.0
1995-05,94.0
1995-09,147.0
1996-01,118.0
1996-05,100.0
1996-09,91.0
1997-01,268.0
1997-05,72.0
1997-09,138.0
1998-01,82.0
1998-05,107.0
1998-09,181.0
1999-01,96.0
1999-05,113.0
1999-09,117.0
2000-01,152.0
2000-05,274.0
2000-09,109.0
2001-01,265.0
2001-05,248.0
2001-09,194.0
2002-01,208.0
2002-05,242.0
2002-09,197.0
2003-01,281.0
2003-05,189.0
2003-09,445.0
2004-01,215.0
2004-05,252.0
2004-09,228.0
2005-01,445.0
2005-05,317.0
2005-09,336.0
2006-01,318.0
2006-05,554.0
2006-09,421.0
2007-01,530.0
2007-05,413.0
2007-09,575.0
2008-01,670.0
2008-05,823.0
2008-09,622.0
2009-01,812.0
2009-05,882.0
2009-09,1118.0
2010-01,965.0
2010-05,1306.0
2010-09,1029.0
2011-01,1031.0
2011-05,1161.0
2011-09,1614.0
2012-01,1211.0
2012-05,1452.0
2012-09,1060.0
2013-01,1914.0
2013-05,1118.0
2013-09,1601.0
2014-01,1037.0
2014-05,1756.0
2014-09,1190.0
2015-01,1537.0
2015-05,1191.0
2015-09,2068.0
2016-01,1437.0
2016-05,1689.0
2016-09,1357.0
