date,value
1980-01,764.0
1980-05,580.0
1980-09,547.0
1981-01,776.0
1981-05,821.0
1981-09,818.0
1982-01,804.0
1982-05,863.0
1982-09,960.0
1983-01,907.0
1983-05,1008.0
1983-09,945.0
1984-01,818.0
1984-05,958.0
1984-09,860.0
1985-01,1090.0
1985-05,882.0
1985-09,1207.0
1986-01,1153.0
1986-05,1058.0
1986-09,995.0
1987-01,1035.0
1987-05,972.0
1987-09,1187.0
1988-01,1720.0
1988-05,1366.0
1988-09,1500.0
1989-01,1533.0
1989-05,1739.0
1989-09,1629.0
1990-01,1787.0
1990-05,2288.0
1990-09,2049.0
1991-01,2275.0
1991-05,2069.0
1991-09,2136.0
1992-01,2021.0
1992-05,2500.0
1992-09,2364.0
1993-01,2224.0
1993-05,2191.0
1993-09,1934.0
1994-01,1699.0
1994-05,2471.0
1994-09,1494.0
1995-01,1953.0
1995-05,1849.0
1995-09,2380.0
1996-01,2256.0
1996-05,2311.0
1996-09,1731.0
1997-01,1709.0
1997-05,2149.0
1997-09,2610.0
1998-01,2320.0
1998-05,2674.0
1998-09,2620.0
1999-01,3040.0
1999-05,3776.0
1999-09,3595.0
2000-01,3119.0
2000-05,3689.0
2000-09,4691.0
2001-01,3702.0
2001-05,4824.0
2001-09,4007.0
2002-01,4269.0
2002-05,4037.0
2002-09,5126.0
2003-01,4735.0
2003-05,5008.0
2003-09,4009.0
2004-01,4207.0
2004-05,4247.0
2004-09,3942.0
2005-01,4133.0
2005-05,4383.0
2005-09,4132.0
2006-01,4698.0
2006-05,4461.0
2006-09,4816.0
2007-01,5890.0
2007-05,4743.0
2007-09,4701.0
2008-01,5656.0
2008-05,4933.0
2008-09,4425.0
2009-01,4718.0
2009-05,4066.0
2009-09,4154.0
2010-01,4669.0
2010-05,4204.0
2010-09,3882.0
2011-01,3062.0
2011-05,3974.0
2011-09,4444.0
2012-01,4477.0
2012-05,4124.0
2012-09,4327.0
2013-01,4843.0
2013-05,4212.0
2013-09,5183.0
2014-01,5679.0
2014-05,5252.0
2014-09,5519.0
2015-01,4941.0
2015-05,5373.0
2015-09,5698.0
2016-01,5992.0
2016-05,6430.0
