Timestamp,Location,Provider,Service_Type,api_calls,clouds,distance_max,distance_mean,distance_min,humidity,price_max,price_mean,price_min,rain,surge_max,surge_mean,surge_min,temp,wind
2018-11-26 06:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.9906666666666668,2.4,1.116666666666667,0.42,0.914,7.0,4.75,3.0,0.0,1.0,1.0,1.0,40.66066666666666,1.41
2018-11-26 07:00:00+00:00,Haymarket Square,Lyft,Shared,8.0,0.9675,1.39,0.9375,0.65,0.92,5.0,3.8125,3.0,0.0,1.0,1.0,1.0,41.1625,1.7675
2018-11-26 08:00:00+00:00,Haymarket Square,Lyft,Shared,3.0,0.98,2.38,1.75,0.89,0.9233333333333332,7.0,5.0,3.0,0.0,1.0,1.0,1.0,40.95666666666667,1.37
2018-11-26 09:00:00+00:00,Haymarket Square,Lyft,Shared,7.0,1.0,2.29,1.0857142857142856,0.55,0.9275,7.0,4.285714285714286,3.0,0.0,1.0,1.0,1.0,40.9275,1.3075
2018-11-26 10:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.995,2.4,1.2349999999999997,0.57,0.94,7.0,4.583333333333333,3.0,0.0,1.0,1.0,1.0,40.69,1.94
2018-11-26 11:00:00+00:00,Haymarket Square,Lyft,Shared,9.0,0.955,1.97,1.162222222222222,0.68,0.94,7.0,4.222222222222222,3.0,0.0,1.0,1.0,1.0,40.22,2.41
2018-11-26 12:00:00+00:00,Haymarket Square,Lyft,Shared,14.0,0.94,1.96,0.9399999999999998,0.42,0.94,7.0,4.464285714285714,3.0,0.0,1.0,1.0,1.0,40.31,2.915
2018-11-26 13:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.91,2.45,0.9241666666666668,0.52,0.91,7.0,4.208333333333333,3.0,0.0026,1.0,1.0,1.0,42.035,3.6
2018-11-26 14:00:00+00:00,Haymarket Square,Lyft,Shared,9.0,0.905,2.43,1.3411111111111114,0.9,0.905,7.0,4.444444444444445,3.0,0.0030499999999999,1.0,1.0,1.0,42.875,3.025
2018-11-26 15:00:00+00:00,Haymarket Square,Lyft,Shared,16.0,0.93,2.43,1.145,0.52,0.895,7.0,4.6875,3.0,0.0,1.0,1.0,1.0,43.855,4.25
2018-11-26 16:00:00+00:00,Haymarket Square,Lyft,Shared,10.0,0.92,2.3,1.1069999999999998,0.55,0.875,7.0,4.6,3.5,0.0,1.0,1.0,1.0,44.965,5.135
2018-11-26 17:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.99,2.43,1.1958333333333335,0.54,0.86,7.0,4.5,3.0,0.0,1.0,1.0,1.0,45.445,6.359999999999999
2018-11-26 18:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.98,2.38,1.1833333333333331,0.42,0.88,7.0,4.541666666666667,3.0,0.0,1.0,1.0,1.0,45.05,5.135
2018-11-26 19:00:00+00:00,Haymarket Square,Lyft,Shared,5.0,0.94,2.37,1.156,0.53,0.835,7.0,5.0,3.0,0.0,1.0,1.0,1.0,45.845,8.305
2018-11-26 20:00:00+00:00,Haymarket Square,Lyft,Shared,13.0,0.93,2.43,1.0915384615384616,0.43,0.83,7.0,5.1923076923076925,3.0,0.0,1.0,1.0,1.0,45.185,8.805
2018-11-26 21:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.96,1.97,0.9983333333333334,0.45,0.855,7.0,4.458333333333333,3.0,0.0,1.0,1.0,1.0,44.685,9.375
2018-11-26 22:00:00+00:00,Haymarket Square,Lyft,Shared,14.0,0.98,1.24,0.9178571428571428,0.54,0.868,7.0,4.571428571428571,3.0,0.0271,1.0,1.0,1.0,44.712,8.882
2018-11-26 23:00:00+00:00,Haymarket Square,Lyft,Shared,14.0,0.98,2.39,1.237142857142857,0.66,0.88,7.0,4.785714285714286,3.0,0.07055,1.0,1.0,1.0,44.425,9.695
2018-11-27 00:00:00+00:00,Haymarket Square,Lyft,Shared,17.0,0.98125,2.39,1.017058823529412,0.43,0.90875,5.0,4.029411764705882,2.5,0.154725,1.0,1.0,1.0,43.8825,10.43125
2018-11-27 01:00:00+00:00,Haymarket Square,Lyft,Shared,19.0,0.99,2.38,1.2468421052631575,0.53,0.9,7.0,4.578947368421052,3.0,0.349275,1.0,1.0,1.0,44.1525,11.7975
2018-11-27 02:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,0.995,2.38,1.2285,0.53,0.895,7.0,4.225,3.0,0.106,1.0,1.0,1.0,44.065,12.63
2018-11-27 03:00:00+00:00,Haymarket Square,Lyft,Shared,13.0,0.995,2.35,0.996153846153846,0.51,0.89,7.0,4.423076923076923,3.0,0.19765,1.0,1.0,1.0,44.59,14.12
2018-11-27 04:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,1.0,2.37,1.0384999999999998,0.42,0.895,7.0,4.575,3.0,0.04265,1.0,1.0,1.0,44.085,13.92
2018-11-27 05:00:00+00:00,Haymarket Square,Lyft,Shared,14.0,1.0,2.55,1.3057142857142858,0.44,0.8933333333333334,7.0,5.142857142857143,3.0,0.0448666666666666,1.0,1.0,1.0,44.09333333333333,14.323333333333332
2018-11-27 06:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,1.0,2.39,1.124,0.44,0.91,7.0,4.525,3.0,0.02035,1.0,1.0,1.0,44.19,12.36
2018-11-27 07:00:00+00:00,Haymarket Square,Lyft,Shared,17.0,1.0,2.37,1.1676470588235297,0.42,0.915,7.0,5.147058823529412,3.0,0.01265,1.0,1.0,1.0,43.755,11.760000000000002
2018-11-27 08:00:00+00:00,Haymarket Square,Lyft,Shared,15.0,1.0,2.36,1.078,0.43,0.925,7.0,4.066666666666666,3.0,0.008,1.0,1.0,1.0,43.875,10.73
2018-11-27 09:00:00+00:00,Haymarket Square,Lyft,Shared,27.0,1.0,2.4,0.9625925925925928,0.44,0.95,7.0,4.462962962962963,3.0,0.0144999999999999,1.0,1.0,1.0,44.34,9.485
2018-11-27 10:00:00+00:00,Haymarket Square,Lyft,Shared,16.0,0.99,2.37,1.09,0.45,0.96,7.0,4.71875,3.0,0.01985,1.0,1.0,1.0,44.81,6.265
2018-11-27 11:00:00+00:00,Haymarket Square,Lyft,Shared,14.0,0.975,2.41,1.240714285714286,0.44,0.96,9.0,4.714285714285714,3.0,0.0,1.0,1.0,1.0,44.97,3.4400000000000004
2018-11-27 12:00:00+00:00,Haymarket Square,Lyft,Shared,21.0,0.985,2.43,1.2557142857142856,0.53,0.93,7.0,4.809523809523809,3.0,0.0,1.0,1.0,1.0,45.355,3.295
2018-11-27 13:00:00+00:00,Haymarket Square,Lyft,Shared,24.0,0.955,2.43,1.1954166666666666,0.53,0.905,7.0,4.479166666666667,3.0,0.0,1.0,1.0,1.0,44.895,5.45
2018-11-27 14:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,0.94,2.38,1.3350000000000002,0.52,0.89,7.0,4.325,2.5,0.0,1.0,1.0,1.0,43.98,10.7
2018-11-27 15:00:00+00:00,Haymarket Square,Lyft,Shared,33.0,1.0,2.44,1.11,0.53,0.875,7.0,4.303030303030303,3.0,0.0,1.0,1.0,1.0,41.045,10.86
2018-11-27 16:00:00+00:00,Haymarket Square,Lyft,Shared,23.0,0.965,2.38,1.224782608695652,0.56,0.84,7.0,4.5,3.0,0.0,1.0,1.0,1.0,40.870000000000005,10.59
2018-11-27 17:00:00+00:00,Haymarket Square,Lyft,Shared,18.0,0.915,2.37,0.9688888888888888,0.42,0.795,7.0,4.277777777777778,2.5,0.0,1.0,1.0,1.0,41.19,10.91
2018-11-27 18:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,0.825,2.28,1.0985,0.52,0.76,5.0,3.975,3.0,0.0,1.0,1.0,1.0,41.72,10.765
2018-11-27 19:00:00+00:00,Haymarket Square,Lyft,Shared,26.0,0.79,2.41,1.1257692307692309,0.43,0.725,7.0,4.480769230769231,3.0,0.0,1.0,1.0,1.0,42.595,9.325
2018-11-27 20:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,0.675,2.42,1.211,0.53,0.71,7.0,4.9,3.0,0.0,1.0,1.0,1.0,42.975,8.59
2018-11-27 21:00:00+00:00,Haymarket Square,Lyft,Shared,12.0,0.595,2.44,1.1608333333333334,0.53,0.7,7.0,4.416666666666667,3.0,0.0,1.0,1.0,1.0,42.095,9.36
2018-11-27 22:00:00+00:00,Haymarket Square,Lyft,Shared,16.0,0.4,2.42,1.135,0.42,0.71,7.0,4.46875,3.0,0.0,1.0,1.0,1.0,40.68,9.31
2018-11-27 23:00:00+00:00,Haymarket Square,Lyft,Shared,20.0,0.185,2.36,1.1165,0.43,0.715,7.0,4.55,3.0,0.0,1.0,1.0,1.0,39.55,8.73
2018-11-28 00:00:00+00:00,Haymarket Square,Lyft,Shared,22.0,0.12,2.4,1.1645454545454543,0.57,0.74,7.0,4.568181818181818,3.0,0.0,1.0,1.0,1.0,38.995,9.135
2018-11-28 01:00:00+00:00,Haymarket Square,Lyft,Shared,2.0,,1.25,1.025,0.8,,5.0,5.0,5.0,,1.0,1.0,1.0,,
2018-11-28 02:00:00+00:00,Haymarket Square,Lyft,Shared,,,,,,,,,,,,,,,
2018-11-28 03:00:00+00:00,Haymarket Square,Lyft,Shared,,,,,,,,,,,,,,,
2018-11-28 04:00:00+00:00,Haymarket Square,Lyft,Shared,,,,,,,,,,,,,,,
2018-11-28 05:00:00+00:00,Haymarket Square,Lyft,Shared,,,,,,,,,,,,,,,
2018-11-28 06:00:00+00:00,Haymarket Square,Lyft,Shared,,,,,,,,,,,,,,,
2018-11-28 07:00:00+00:00,Haymarket Square,Lyft,Shared,4.0,0.2399999999999999,1.2,0.6875,0.42,0.7938461538461539,5.0,3.625,3.0,0.0,1.0,1.0,1.0,34.99538461538462,6.379230769230769
2018-11-28 08:00:00+00:00,Haymarket Square,Lyft,Shared,2.0,0.5016666666666667,1.26,1.085,0.91,0.8000000000000002,5.0,5.0,5.0,0.0,1.0,1.0,1.0,34.60999999999999,5.631666666666667
2018-11-28 09:00:00+00:00,Haymarket Square,Lyft,Shared,22.0,0.30125,2.37,1.2081818181818182,0.42,0.8362499999999999,9.0,4.659090909090909,3.0,0.0,1.0,1.0,1.0,33.400000000000006,5.94875
2018-11-28 10:00:00+00:00,Haymarket Square,Lyft,Shared,34.0,0.135,2.42,1.191470588235294,0.52,0.8366666666666666,7.0,4.823529411764706,3.0,0.0,1.0,1.0,1.0,33.154999999999994,5.734999999999999
2018-11-28 11:00:00+00:00,Haymarket Square,Lyft,Shared,32.0,0.3633333333333333,2.42,1.2325,0.52,0.82,9.0,4.828125,2.5,0.0,1.0,1.0,1.0,33.17666666666667,6.573333333333333
2018-11-28 12:00:00+00:00,Haymarket Square,Lyft,Shared,27.0,0.7733333333333333,2.36,1.0029629629629628,0.44,0.7433333333333333,7.0,4.351851851851852,3.0,0.0,1.0,1.0,1.0,35.11666666666667,6.943333333333334
2018-11-28 13:00:00+00:00,Haymarket Square,Lyft,Shared,32.0,0.6066666666666667,2.4,1.1546875,0.51,0.6966666666666667,7.0,4.5,3.0,0.0,1.0,1.0,1.0,37.25333333333334,6.623333333333334
2018-11-28 14:00:00+00:00,Haymarket Square,Lyft,Shared,32.0,0.4666666666666666,2.39,1.2006249999999996,0.52,0.67,7.0,4.28125,3.0,0.0,1.0,1.0,1.0,38.6,11.276666666666666
2018-11-28 15:00:00+00:00,Haymarket Square,Lyft,Shared,24.0,0.2833333333333334,2.42,1.3575000000000002,0.43,0.6533333333333333,7.0,4.75,3.0,0.0,1.0,1.0,1.0,39.653333333333336,8.993333333333332
2018-11-28 16:00:00+00:00,Haymarket Square,Lyft,Shared,34.0,0.65,2.41,1.2185294117647054,0.43,0.6233333333333334,7.0,4.5,3.0,0.0,1.0,1.0,1.0,41.18333333333334,10.076666666666668
2018-11-28 17:00:00+00:00,Haymarket Square,Lyft,Shared,33.0,0.8933333333333334,2.43,1.1272727272727272,0.54,0.6333333333333333,10.5,4.7727272727272725,2.5,0.0006666666666666,1.0,1.0,1.0,41.38,9.503333333333334
2018-11-28 18:00:00+00:00,Haymarket Square,Lyft,Shared,31.0,0.9633333333333332,2.38,1.0435483870967743,0.43,0.6333333333333333,7.0,4.629032258064516,2.5,0.0007333333333333,1.0,1.0,1.0,41.31,9.84
2018-11-28 19:00:00+00:00,Haymarket Square,Lyft,Shared,23.0,1.0,2.56,1.2334782608695654,0.43,0.6466666666666666,7.0,4.304347826086956,3.0,0.0,1.0,1.0,1.0,40.88,9.65
