Timestamp,Location,Provider,Service_Type,api_calls,clouds,distance_max,distance_mean,distance_min,humidity,price_max,price_mean,price_min,rain,surge_max,surge_mean,surge_min,temp,wind
2018-11-26 06:00:00+00:00,South Station,Uber,UberPool,11.0,0.9906666666666668,3.44,1.9054545454545453,0.63,0.888,11.0,7.772727272727272,5.5,0.0,1.0,1.0,1.0,41.636,1.4266666666666663
2018-11-26 07:00:00+00:00,South Station,Uber,UberPool,6.0,0.955,2.5,1.768333333333333,1.3,0.8925000000000001,11.5,8.333333333333334,7.0,0.0,1.0,1.0,1.0,42.3,1.8975
2018-11-26 08:00:00+00:00,South Station,Uber,UberPool,2.0,0.98,1.3,0.965,0.63,0.89,8.5,6.5,4.5,0.0,1.0,1.0,1.0,42.03666666666667,1.33
2018-11-26 09:00:00+00:00,South Station,Uber,UberPool,14.0,1.0,3.53,1.78,0.54,0.8975,10.0,7.25,4.5,0.0,1.0,1.0,1.0,41.8975,1.2075
2018-11-26 10:00:00+00:00,South Station,Uber,UberPool,11.0,0.995,3.44,1.3972727272727274,0.54,0.94,12.5,7.454545454545454,4.5,0.0,1.0,1.0,1.0,40.56,1.865
2018-11-26 11:00:00+00:00,South Station,Uber,UberPool,10.0,0.955,2.82,1.5640000000000005,0.63,0.97,9.0,8.2,5.5,0.0,1.0,1.0,1.0,38.73,2.4
2018-11-26 12:00:00+00:00,South Station,Uber,UberPool,10.0,0.94,3.44,2.265,0.54,0.89,12.5,8.45,4.5,0.0,1.0,1.0,1.0,41.755,2.895
2018-11-26 13:00:00+00:00,South Station,Uber,UberPool,12.0,0.905,3.53,1.875,0.63,0.91,9.0,7.583333333333333,4.5,0.00375,1.0,1.0,1.0,41.985,3.555
2018-11-26 14:00:00+00:00,South Station,Uber,UberPool,15.0,0.905,3.44,1.9993333333333327,0.54,0.915,12.5,8.433333333333334,4.5,0.00255,1.0,1.0,1.0,42.64,3.015
2018-11-26 15:00:00+00:00,South Station,Uber,UberPool,12.0,0.93,3.45,2.0325,0.54,0.895,10.0,8.083333333333334,5.5,0.0,1.0,1.0,1.0,43.915,4.27
2018-11-26 16:00:00+00:00,South Station,Uber,UberPool,9.0,0.92,2.58,1.6944444444444446,0.63,0.86,10.0,8.0,4.5,0.0,1.0,1.0,1.0,45.260000000000005,5.18
2018-11-26 17:00:00+00:00,South Station,Uber,UberPool,13.0,0.99,3.53,2.502307692307693,0.54,0.85,14.5,9.192307692307692,6.5,0.0,1.0,1.0,1.0,45.59,6.385
2018-11-26 18:00:00+00:00,South Station,Uber,UberPool,14.0,0.985,3.53,1.974285714285714,0.54,0.875,14.5,9.464285714285714,4.5,0.0,1.0,1.0,1.0,45.33,5.12
2018-11-26 19:00:00+00:00,South Station,Uber,UberPool,16.0,0.94,3.53,1.605625,0.54,0.815,10.0,7.3125,4.5,0.0,1.0,1.0,1.0,46.47,8.3
2018-11-26 20:00:00+00:00,South Station,Uber,UberPool,11.0,0.925,3.53,1.6781818181818182,0.63,0.815,10.0,7.727272727272727,4.5,0.0,1.0,1.0,1.0,45.765,8.815
2018-11-26 21:00:00+00:00,South Station,Uber,UberPool,7.0,0.955,3.53,1.66,0.54,0.83,11.0,7.071428571428571,4.5,0.0015,1.0,1.0,1.0,45.255,9.44
2018-11-26 22:00:00+00:00,South Station,Uber,UberPool,23.0,0.98,3.53,2.046521739130435,0.54,0.8459999999999999,14.5,8.826086956521738,4.5,0.01898,1.0,1.0,1.0,45.39,8.954000000000002
2018-11-26 23:00:00+00:00,South Station,Uber,UberPool,27.0,0.98,3.53,2.008518518518518,0.02,0.855,16.5,8.5,4.5,0.0716,1.0,1.0,1.0,45.3,9.73
2018-11-27 00:00:00+00:00,South Station,Uber,UberPool,31.0,0.9812500000000002,3.44,2.0267741935483863,0.54,0.8775,12.5,8.53225806451613,4.5,0.1577125,1.0,1.0,1.0,44.7475,10.43125
2018-11-27 01:00:00+00:00,South Station,Uber,UberPool,21.0,0.9925,3.53,1.9404761904761905,0.54,0.885,12.0,8.19047619047619,4.5,0.337075,1.0,1.0,1.0,44.6925,11.5725
2018-11-27 02:00:00+00:00,South Station,Uber,UberPool,20.0,0.995,3.53,1.761,0.54,0.895,13.0,8.2,4.5,0.12435,1.0,1.0,1.0,44.23,12.695
2018-11-27 03:00:00+00:00,South Station,Uber,UberPool,13.0,0.995,3.53,2.180769230769231,0.63,0.88,12.0,9.23076923076923,6.5,0.1802,1.0,1.0,1.0,44.86,14.2
2018-11-27 04:00:00+00:00,South Station,Uber,UberPool,16.0,1.0,2.58,1.7949999999999997,0.54,0.895,9.5,7.46875,4.5,0.0419999999999999,1.0,1.0,1.0,44.17,13.954999999999998
2018-11-27 05:00:00+00:00,South Station,Uber,UberPool,14.0,1.0,3.53,1.9492857142857145,0.54,0.8833333333333333,11.0,8.642857142857142,4.5,0.0272666666666666,1.0,1.0,1.0,44.45666666666667,14.336666666666668
2018-11-27 06:00:00+00:00,South Station,Uber,UberPool,26.0,1.0,3.44,1.6546153846153842,0.54,0.905,19.5,7.923076923076923,4.5,0.0185,1.0,1.0,1.0,43.63,10.455
2018-11-27 07:00:00+00:00,South Station,Uber,UberPool,19.0,1.0,3.53,2.0415789473684214,0.54,0.9,12.0,8.473684210526315,4.5,0.01,1.0,1.0,1.0,44.235,11.715
2018-11-27 08:00:00+00:00,South Station,Uber,UberPool,17.0,1.0,3.53,1.924705882352941,0.54,0.92,11.5,8.058823529411764,4.5,0.00765,1.0,1.0,1.0,43.805,9.46
2018-11-27 09:00:00+00:00,South Station,Uber,UberPool,25.0,1.0,3.53,2.0732000000000004,0.54,0.93,18.5,8.9,4.5,0.012,1.0,1.0,1.0,45.120000000000005,9.395
2018-11-27 10:00:00+00:00,South Station,Uber,UberPool,15.0,0.99,3.53,1.8286666666666664,0.54,0.93,12.0,8.266666666666667,4.5,0.01735,1.0,1.0,1.0,45.73,6.295
2018-11-27 11:00:00+00:00,South Station,Uber,UberPool,25.0,0.995,3.44,1.8376,0.63,0.93,14.5,8.36,4.5,0.0,1.0,1.0,1.0,45.425,2.255
2018-11-27 12:00:00+00:00,South Station,Uber,UberPool,15.0,0.985,3.44,1.712,0.54,0.91,13.5,8.633333333333333,5.5,0.0,1.0,1.0,1.0,45.9,3.355
2018-11-27 13:00:00+00:00,South Station,Uber,UberPool,16.0,0.955,3.53,1.88875,0.54,0.9,11.0,7.96875,4.5,0.0,1.0,1.0,1.0,45.095,5.4350000000000005
2018-11-27 14:00:00+00:00,South Station,Uber,UberPool,26.0,0.965,3.53,1.7965384615384616,0.54,0.89,19.5,8.25,4.5,0.0,1.0,1.0,1.0,43.095,9.7
2018-11-27 15:00:00+00:00,South Station,Uber,UberPool,26.0,1.0,3.44,1.773461538461538,0.54,0.87,13.0,8.057692307692308,4.5,0.0,1.0,1.0,1.0,41.225,10.87
2018-11-27 16:00:00+00:00,South Station,Uber,UberPool,18.0,0.97,2.82,1.7188888888888891,0.54,0.84,10.5,7.777777777777778,4.5,0.0,1.0,1.0,1.0,40.99,10.575
2018-11-27 17:00:00+00:00,South Station,Uber,UberPool,15.0,0.915,2.82,1.9466666666666668,0.54,0.795,14.5,8.3,4.5,0.0,1.0,1.0,1.0,41.325,10.935
2018-11-27 18:00:00+00:00,South Station,Uber,UberPool,24.0,0.83,3.53,1.8062500000000004,0.54,0.75,10.0,7.958333333333333,4.5,0.0,1.0,1.0,1.0,41.875,10.795
2018-11-27 19:00:00+00:00,South Station,Uber,UberPool,22.0,0.79,3.53,1.985,0.63,0.725,16.5,8.386363636363637,4.5,0.00115,1.0,1.0,1.0,42.75,9.355
2018-11-27 20:00:00+00:00,South Station,Uber,UberPool,22.0,0.675,3.53,2.0627272727272734,0.54,0.705,17.5,8.772727272727273,4.5,0.0,1.0,1.0,1.0,43.21,8.620000000000001
2018-11-27 21:00:00+00:00,South Station,Uber,UberPool,23.0,0.595,3.44,1.7639130434782606,0.54,0.69,13.5,8.26086956521739,4.5,0.0,1.0,1.0,1.0,42.47,9.375
2018-11-27 22:00:00+00:00,South Station,Uber,UberPool,18.0,0.4,3.44,1.7272222222222222,0.54,0.695,13.0,8.194444444444445,4.5,0.0,1.0,1.0,1.0,41.24,9.31
2018-11-27 23:00:00+00:00,South Station,Uber,UberPool,18.0,0.18,3.53,2.213888888888889,0.63,0.7,13.0,9.194444444444445,5.5,0.0,1.0,1.0,1.0,40.14,8.73
2018-11-28 00:00:00+00:00,South Station,Uber,UberPool,13.0,0.085,3.53,1.9438461538461536,0.54,0.725,9.0,7.961538461538462,4.5,0.0,1.0,1.0,1.0,39.03,8.23
2018-11-28 01:00:00+00:00,South Station,Uber,UberPool,7.0,,2.58,1.8285714285714287,0.63,,8.5,7.428571428571429,4.5,,1.0,1.0,1.0,,
2018-11-28 02:00:00+00:00,South Station,Uber,UberPool,,,,,,,8.583333333333334,7.412698412698413,4.5,,,,,,
2018-11-28 03:00:00+00:00,South Station,Uber,UberPool,,,,,,,8.666666666666666,7.396825396825397,4.5,,,,,,
2018-11-28 04:00:00+00:00,South Station,Uber,UberPool,,,,,,,8.75,7.380952380952381,4.5,,,,,,
2018-11-28 05:00:00+00:00,South Station,Uber,UberPool,,,,,,,8.833333333333334,7.365079365079365,4.5,,,,,,
2018-11-28 06:00:00+00:00,South Station,Uber,UberPool,,,,,,,8.916666666666666,7.349206349206349,4.5,,,,,,
2018-11-28 07:00:00+00:00,South Station,Uber,UberPool,3.0,0.2399999999999999,3.44,2.12,0.54,0.7699999999999998,9.0,7.333333333333333,4.5,0.0,1.0,1.0,1.0,35.65384615384616,6.416923076923076
2018-11-28 08:00:00+00:00,South Station,Uber,UberPool,1.0,0.5066666666666667,1.58,1.58,1.58,0.7866666666666667,9.0,9.0,9.0,0.0,1.0,1.0,1.0,35.11166666666667,5.666666666666667
2018-11-28 09:00:00+00:00,South Station,Uber,UberPool,25.0,0.3025,3.53,1.8128,0.54,0.8175000000000001,12.0,7.9,4.5,0.0,1.0,1.0,1.0,33.9825,5.9925
2018-11-28 10:00:00+00:00,South Station,Uber,UberPool,36.0,0.1383333333333333,3.44,1.738611111111111,0.02,0.8216666666666667,12.0,7.861111111111111,4.5,0.0,1.0,1.0,1.0,33.575,5.773333333333333
2018-11-28 11:00:00+00:00,South Station,Uber,UberPool,35.0,0.3633333333333333,3.53,1.974571428571428,0.54,0.7966666666666667,15.5,8.17142857142857,4.5,0.0,1.0,1.0,1.0,33.876666666666665,6.586666666666666
2018-11-28 12:00:00+00:00,South Station,Uber,UberPool,32.0,0.77,3.53,2.15625,0.54,0.7333333333333334,15.5,8.828125,4.5,0.0,1.0,1.0,1.0,35.53,6.976666666666667
2018-11-28 13:00:00+00:00,South Station,Uber,UberPool,39.0,0.6066666666666668,3.53,1.9310256410256403,0.54,0.6933333333333334,12.5,8.371794871794872,4.5,0.0,1.0,1.0,1.0,37.49666666666666,6.706666666666666
2018-11-28 14:00:00+00:00,South Station,Uber,UberPool,33.0,0.4733333333333333,3.44,1.7642424242424244,0.54,0.6666666666666666,15.5,9.227272727272728,5.0,0.0,1.0,1.0,1.0,38.72666666666667,11.186666666666667
2018-11-28 15:00:00+00:00,South Station,Uber,UberPool,31.0,0.29,3.53,1.787741935483871,0.54,0.6533333333333333,11.0,8.064516129032258,4.5,0.0,1.0,1.0,1.0,39.61666666666667,8.916666666666666
2018-11-28 16:00:00+00:00,South Station,Uber,UberPool,43.0,0.64,3.53,1.7369767441860469,0.54,0.6233333333333334,18.5,8.220930232558139,4.5,0.0,1.0,1.0,1.0,41.18666666666667,10.126666666666663
2018-11-28 17:00:00+00:00,South Station,Uber,UberPool,21.0,0.8933333333333334,3.53,2.0628571428571427,0.54,0.63,13.0,8.738095238095237,4.5,0.0,1.0,1.0,1.0,41.513333333333335,9.513333333333334
2018-11-28 18:00:00+00:00,South Station,Uber,UberPool,34.0,0.9533333333333336,3.44,2.057647058823529,0.54,0.6266666666666666,13.5,8.294117647058824,4.5,0.0009666666666666,1.0,1.0,1.0,41.47333333333333,9.86
2018-11-28 19:00:00+00:00,South Station,Uber,UberPool,16.0,1.0,3.53,1.91625,0.54,0.64,11.0,7.90625,4.5,0.0,1.0,1.0,1.0,41.13666666666666,9.7
2018-11-28 20:00:00+00:00,South Station,Uber,UberPool,21.0,0.99,3.53,1.7561904761904756,0.54,0.6366666666666667,24.5,8.738095238095237,4.5,0.0,1.0,1.0,1.0,41.45666666666667,9.766666666666667
2018-11-28 21:00:00+00:00,South Station,Uber,UberPool,30.0,0.8775,3.53,1.925,0.54,0.63,12.0,8.283333333333333,4.5,0.0,1.0,1.0,1.0,41.235,9.3325
2018-11-28 22:00:00+00:00,South Station,Uber,UberPool,18.0,0.8799999999999999,3.53,2.0711111111111107,0.54,0.62,12.0,8.805555555555555,4.5,0.0,1.0,1.0,1.0,41.03333333333333,9.796666666666669
2018-11-28 23:00:00+00:00,South Station,Uber,UberPool,46.0,0.8783333333333334,3.53,1.7584782608695646,0.54,0.6416666666666667,20.0,8.576086956521738,4.5,0.0,1.0,1.0,1.0,40.05166666666667,10.606666666666667
2018-11-29 00:00:00+00:00,South Station,Uber,UberPool,34.0,0.757142857142857,3.53,1.676764705882353,0.54,0.7171428571428572,16.0,7.852941176470588,4.5,0.0,1.0,1.0,1.0,37.864285714285714,10.554285714285715
2018-11-29 01:00:00+00:00,South Station,Uber,UberPool,36.0,0.618,3.53,2.026111111111111,0.54,0.7449999999999999,15.0,8.73611111111111,4.5,0.0002,1.0,1.0,1.0,37.247,10.293
2018-11-29 02:00:00+00:00,South Station,Uber,UberPool,28.0,0.4485714285714287,3.53,1.8257142857142856,0.54,0.6928571428571428,15.5,8.571428571428571,4.5,0.0002857142857142,1.0,1.0,1.0,38.84857142857143,10.56
2018-11-29 03:00:00+00:00,South Station,Uber,UberPool,31.0,0.4366666666666667,3.44,1.770645161290323,0.54,0.65,13.0,7.854838709677419,4.5,0.0,1.0,1.0,1.0,39.906666666666666,11.13
2018-11-29 04:00:00+00:00,South Station,Uber,UberPool,24.0,0.5111111111111111,3.53,2.032083333333333,0.54,0.7000000000000001,14.5,9.020833333333334,5.5,0.0,1.0,1.0,1.0,37.965555555555554,9.79
2018-11-29 05:00:00+00:00,South Station,Uber,UberPool,6.0,0.47,3.53,2.175,1.3,0.69,14.5,9.083333333333334,7.0,0.0,1.0,1.0,1.0,38.19,10.19
2018-11-29 06:00:00+00:00,South Station,Uber,UberPool,17.0,0.7699999999999999,3.53,1.8235294117647056,0.54,0.6885714285714285,12.0,8.058823529411764,4.5,0.0,1.0,1.0,1.0,38.19428571428572,10.284285714285716
2018-11-29 07:00:00+00:00,South Station,Uber,UberPool,9.0,0.79,3.53,2.1755555555555564,0.54,0.68,11.0,8.944444444444445,6.5,0.0,1.0,1.0,1.0,38.3,9.95
2018-11-29 08:00:00+00:00,South Station,Uber,UberPool,22.0,0.62,3.53,2.245909090909091,0.54,0.68,12.5,9.045454545454543,5.5,0.0,1.0,1.0,1.0,37.88,10.11
2018-11-29 09:00:00+00:00,South Station,Uber,UberPool,7.0,0.54,1.89,1.25,0.63,0.7,9.0,7.071428571428571,4.5,0.0,1.0,1.0,1.0,36.91,9.55
2018-11-29 10:00:00+00:00,South Station,Uber,UberPool,11.0,0.07,3.53,1.736363636363636,0.54,0.68,9.0,7.545454545454546,4.5,0.0,1.0,1.0,1.0,37.27,8.98
2018-11-29 11:00:00+00:00,South Station,Uber,UberPool,14.0,0.22,3.44,2.055,0.63,0.67,11.0,8.535714285714286,4.5,0.0,1.0,1.0,1.0,37.68,8.8
2018-11-29 12:00:00+00:00,South Station,Uber,UberPool,15.0,0.29,3.53,1.6320000000000003,0.54,0.63,11.0,8.033333333333333,4.5,0.0,1.0,1.0,1.0,39.01,10.45
2018-11-29 13:00:00+00:00,South Station,Uber,UberPool,12.0,0.11,3.53,1.923333333333333,0.63,0.6,10.0,7.833333333333333,4.5,0.0,1.0,1.0,1.0,40.93,10.56
2018-11-29 14:00:00+00:00,South Station,Uber,UberPool,9.0,0.18,2.51,1.9866666666666664,1.3,0.57,13.5,8.5,7.0,0.0,1.0,1.0,1.0,41.86,10.43
2018-11-29 15:00:00+00:00,South Station,Uber,UberPool,16.0,0.59,3.53,1.88125,0.54,0.54,10.0,7.9375,4.5,0.0,1.0,1.0,1.0,43.62,11.35
2018-11-29 16:00:00+00:00,South Station,Uber,UberPool,12.0,0.57,3.44,1.755,0.54,0.53,13.5,8.083333333333334,4.5,0.0,1.0,1.0,1.0,44.07,11.65
